loopwarm2: readback from /dev/pps0 (pps@1b)
loopwarm: lead=150us margin=30us, GPIO17 -> jumper -> GPIO27
1788753961.999853043,2667
1788753962.999852984,2630
1788753963.999852815,2555
1788753964.999852886,2574
1788753965.999852899,2611
1788753966.999852985,2667
1788753967.999853238,3000
1788753968.999852899,2722
1788753969.999852874,2741
1788753970.999852830,2556
1788753971.999852843,2648
1788753972.999853059,2592
1788753973.999852960,2759
1788753974.999853009,2537
1788753975.999852836,2537
1788753976.999852904,2593
1788753977.999853287,2815
1788753978.999852706,2889
1788753979.999852848,2630
1788753980.999852675,2612
1788753981.999852836,2648
1788753982.999853182,2759
1788753983.999854101,2722
1788753984.999853002,2686
1788753985.999852904,2666
1788753986.999852823,2519
1788753987.999852817,2648
1788753988.999853014,2575
1788753989.999852897,2815
1788753990.999852798,2760
1788753991.999852718,2667
1788753992.999852675,2592
1788753993.999852978,2759
1788753994.999852909,2648
1788753995.999852847,2685
1788753996.999852841,2518
1788753997.999853112,2593
1788753998.999853124,2611
1788753999.999853266,3111
1788754000.999852927,2703
1788754001.999853143,2666
1788754002.999853136,2778
1788754003.999853075,2611
1788754004.999853161,2685
1788754005.999852968,2630
1788754006.999853218,2667
1788754007.999853079,2796
1788754008.999853051,2852
1788754009.999852877,2667
1788754010.999853075,2629
1788754011.999854772,2574
1788754012.999852840,2666
1788754013.999852685,2667
1788754014.999854124,2666
1788754015.999853062,2611
1788754016.999852852,2630
1788754017.999857975,5963
1788754018.999855765,4519
1788754019.999855111,4093
1788754020.999853938,3111
1788754021.999854338,3296
1788754022.999854902,3223
1788754023.999853523,3333
1788754024.999853570,2926
1788754025.999853323,2852
1788754026.999853483,2741
1788754027.999856088,5759
1788754028.999855545,3926
1788754029.999854074,3611
1788754030.999853361,2926
1788754031.999853166,2797
1788754032.999853138,2686
1788754033.999852797,2556
1788754034.999852957,2630
1788754035.999853210,2649
1788754036.999852889,2537
1788754037.999852791,2685
1788754038.999852858,2908
1788754039.999852797,2685
1788754040.999853716,3574
1788754041.999853117,3056
1788754042.999852815,2778
