trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788042170.999999912, sequence: 9438 - clear  0.000000000, sequence: 0
source 0 - assert 1788042171.999999454, sequence: 9439 - clear  0.000000000, sequence: 0
source 0 - assert 1788042173.000001102, sequence: 9440 - clear  0.000000000, sequence: 0
source 0 - assert 1788042173.999999590, sequence: 9441 - clear  0.000000000, sequence: 0
source 0 - assert 1788042174.999999742, sequence: 9442 - clear  0.000000000, sequence: 0
source 0 - assert 1788042176.000000264, sequence: 9443 - clear  0.000000000, sequence: 0
source 0 - assert 1788042176.999999305, sequence: 9444 - clear  0.000000000, sequence: 0
source 0 - assert 1788042177.999999449, sequence: 9445 - clear  0.000000000, sequence: 0
source 0 - assert 1788042178.999999648, sequence: 9446 - clear  0.000000000, sequence: 0
source 0 - assert 1788042180.000000050, sequence: 9447 - clear  0.000000000, sequence: 0
source 0 - assert 1788042180.999999672, sequence: 9448 - clear  0.000000000, sequence: 0
source 0 - assert 1788042181.999999950, sequence: 9449 - clear  0.000000000, sequence: 0
source 0 - assert 1788042183.000001158, sequence: 9450 - clear  0.000000000, sequence: 0
source 0 - assert 1788042183.999999625, sequence: 9451 - clear  0.000000000, sequence: 0
source 0 - assert 1788042184.999999872, sequence: 9452 - clear  0.000000000, sequence: 0
source 0 - assert 1788042186.000000167, sequence: 9453 - clear  0.000000000, sequence: 0
source 0 - assert 1788042186.999999777, sequence: 9454 - clear  0.000000000, sequence: 0
source 0 - assert 1788042188.000000776, sequence: 9455 - clear  0.000000000, sequence: 0
source 0 - assert 1788042188.999999998, sequence: 9456 - clear  0.000000000, sequence: 0
source 0 - assert 1788042190.000000466, sequence: 9457 - clear  0.000000000, sequence: 0
source 0 - assert 1788042191.000000085, sequence: 9458 - clear  0.000000000, sequence: 0
source 0 - assert 1788042191.999999944, sequence: 9459 - clear  0.000000000, sequence: 0
source 0 - assert 1788042192.999999822, sequence: 9460 - clear  0.000000000, sequence: 0
source 0 - assert 1788042193.999999778, sequence: 9461 - clear  0.000000000, sequence: 0
source 0 - assert 1788042194.999999922, sequence: 9462 - clear  0.000000000, sequence: 0
source 0 - assert 1788042195.999999955, sequence: 9463 - clear  0.000000000, sequence: 0
source 0 - assert 1788042197.000001266, sequence: 9464 - clear  0.000000000, sequence: 0
source 0 - assert 1788042198.000001299, sequence: 9465 - clear  0.000000000, sequence: 0
source 0 - assert 1788042198.999999978, sequence: 9466 - clear  0.000000000, sequence: 0
source 0 - assert 1788042200.000000212, sequence: 9467 - clear  0.000000000, sequence: 0
source 0 - assert 1788042201.000000484, sequence: 9468 - clear  0.000000000, sequence: 0
source 0 - assert 1788042202.000001391, sequence: 9469 - clear  0.000000000, sequence: 0
source 0 - assert 1788042203.000000127, sequence: 9470 - clear  0.000000000, sequence: 0
source 0 - assert 1788042204.000000345, sequence: 9471 - clear  0.000000000, sequence: 0
source 0 - assert 1788042205.000000104, sequence: 9472 - clear  0.000000000, sequence: 0
source 0 - assert 1788042206.000000192, sequence: 9473 - clear  0.000000000, sequence: 0
source 0 - assert 1788042207.000000450, sequence: 9474 - clear  0.000000000, sequence: 0
source 0 - assert 1788042208.000000672, sequence: 9475 - clear  0.000000000, sequence: 0
source 0 - assert 1788042208.999999967, sequence: 9476 - clear  0.000000000, sequence: 0
source 0 - assert 1788042210.000000123, sequence: 9477 - clear  0.000000000, sequence: 0
source 0 - assert 1788042211.000000076, sequence: 9478 - clear  0.000000000, sequence: 0
source 0 - assert 1788042212.000000195, sequence: 9479 - clear  0.000000000, sequence: 0
source 0 - assert 1788042213.000000016, sequence: 9480 - clear  0.000000000, sequence: 0
source 0 - assert 1788042213.999999850, sequence: 9481 - clear  0.000000000, sequence: 0
source 0 - assert 1788042214.999999999, sequence: 9482 - clear  0.000000000, sequence: 0
source 0 - assert 1788042215.999999685, sequence: 9483 - clear  0.000000000, sequence: 0
source 0 - assert 1788042217.000000001, sequence: 9484 - clear  0.000000000, sequence: 0
source 0 - assert 1788042217.999999584, sequence: 9485 - clear  0.000000000, sequence: 0
source 0 - assert 1788042219.000000122, sequence: 9486 - clear  0.000000000, sequence: 0
source 0 - assert 1788042219.999999290, sequence: 9487 - clear  0.000000000, sequence: 0
source 0 - assert 1788042220.999999569, sequence: 9488 - clear  0.000000000, sequence: 0
source 0 - assert 1788042222.000000846, sequence: 9489 - clear  0.000000000, sequence: 0
source 0 - assert 1788042223.000000025, sequence: 9490 - clear  0.000000000, sequence: 0
source 0 - assert 1788042223.999999858, sequence: 9491 - clear  0.000000000, sequence: 0
source 0 - assert 1788042224.999999729, sequence: 9492 - clear  0.000000000, sequence: 0
source 0 - assert 1788042225.999999704, sequence: 9493 - clear  0.000000000, sequence: 0
source 0 - assert 1788042226.999999787, sequence: 9494 - clear  0.000000000, sequence: 0
source 0 - assert 1788042227.999999777, sequence: 9495 - clear  0.000000000, sequence: 0
source 0 - assert 1788042229.000000230, sequence: 9496 - clear  0.000000000, sequence: 0
source 0 - assert 1788042229.999999968, sequence: 9497 - clear  0.000000000, sequence: 0
source 0 - assert 1788042230.999999604, sequence: 9498 - clear  0.000000000, sequence: 0
source 0 - assert 1788042232.000000109, sequence: 9499 - clear  0.000000000, sequence: 0
source 0 - assert 1788042233.000000597, sequence: 9500 - clear  0.000000000, sequence: 0
source 0 - assert 1788042233.999999837, sequence: 9501 - clear  0.000000000, sequence: 0
source 0 - assert 1788042235.000000159, sequence: 9502 - clear  0.000000000, sequence: 0
source 0 - assert 1788042236.000000166, sequence: 9503 - clear  0.000000000, sequence: 0
source 0 - assert 1788042237.000000285, sequence: 9504 - clear  0.000000000, sequence: 0
source 0 - assert 1788042238.000000138, sequence: 9505 - clear  0.000000000, sequence: 0
source 0 - assert 1788042239.000000021, sequence: 9506 - clear  0.000000000, sequence: 0
source 0 - assert 1788042240.000000348, sequence: 9507 - clear  0.000000000, sequence: 0
source 0 - assert 1788042241.000000935, sequence: 9508 - clear  0.000000000, sequence: 0
source 0 - assert 1788042242.000000257, sequence: 9509 - clear  0.000000000, sequence: 0
source 0 - assert 1788042243.000000554, sequence: 9510 - clear  0.000000000, sequence: 0
source 0 - assert 1788042244.000000202, sequence: 9511 - clear  0.000000000, sequence: 0
source 0 - assert 1788042245.000000091, sequence: 9512 - clear  0.000000000, sequence: 0
source 0 - assert 1788042246.000000242, sequence: 9513 - clear  0.000000000, sequence: 0
source 0 - assert 1788042247.000000450, sequence: 9514 - clear  0.000000000, sequence: 0
source 0 - assert 1788042248.000000418, sequence: 9515 - clear  0.000000000, sequence: 0
source 0 - assert 1788042249.000000164, sequence: 9516 - clear  0.000000000, sequence: 0
source 0 - assert 1788042250.000000991, sequence: 9517 - clear  0.000000000, sequence: 0
source 0 - assert 1788042250.999999786, sequence: 9518 - clear  0.000000000, sequence: 0
source 0 - assert 1788042251.999999859, sequence: 9519 - clear  0.000000000, sequence: 0
source 0 - assert 1788042252.999999858, sequence: 9520 - clear  0.000000000, sequence: 0
source 0 - assert 1788042254.000000206, sequence: 9521 - clear  0.000000000, sequence: 0
source 0 - assert 1788042254.999999917, sequence: 9522 - clear  0.000000000, sequence: 0
source 0 - assert 1788042255.999999721, sequence: 9523 - clear  0.000000000, sequence: 0
source 0 - assert 1788042257.000000025, sequence: 9524 - clear  0.000000000, sequence: 0
source 0 - assert 1788042258.000000530, sequence: 9525 - clear  0.000000000, sequence: 0
source 0 - assert 1788042259.000000884, sequence: 9526 - clear  0.000000000, sequence: 0
source 0 - assert 1788042260.000000978, sequence: 9527 - clear  0.000000000, sequence: 0
source 0 - assert 1788042261.000000331, sequence: 9528 - clear  0.000000000, sequence: 0
source 0 - assert 1788042262.000001219, sequence: 9529 - clear  0.000000000, sequence: 0
source 0 - assert 1788042262.999999808, sequence: 9530 - clear  0.000000000, sequence: 0
source 0 - assert 1788042264.000000100, sequence: 9531 - clear  0.000000000, sequence: 0
source 0 - assert 1788042264.999999651, sequence: 9532 - clear  0.000000000, sequence: 0
source 0 - assert 1788042265.999999759, sequence: 9533 - clear  0.000000000, sequence: 0
source 0 - assert 1788042266.999999684, sequence: 9534 - clear  0.000000000, sequence: 0
source 0 - assert 1788042268.000000183, sequence: 9535 - clear  0.000000000, sequence: 0
source 0 - assert 1788042268.999999904, sequence: 9536 - clear  0.000000000, sequence: 0
source 0 - assert 1788042269.999999702, sequence: 9537 - clear  0.000000000, sequence: 0
source 0 - assert 1788042270.999999966, sequence: 9538 - clear  0.000000000, sequence: 0
source 0 - assert 1788042272.000000138, sequence: 9539 - clear  0.000000000, sequence: 0
source 0 - assert 1788042272.999999829, sequence: 9540 - clear  0.000000000, sequence: 0
source 0 - assert 1788042273.999999945, sequence: 9541 - clear  0.000000000, sequence: 0
source 0 - assert 1788042275.000000118, sequence: 9542 - clear  0.000000000, sequence: 0
source 0 - assert 1788042275.999999697, sequence: 9543 - clear  0.000000000, sequence: 0
source 0 - assert 1788042276.999999796, sequence: 9544 - clear  0.000000000, sequence: 0
source 0 - assert 1788042277.999999633, sequence: 9545 - clear  0.000000000, sequence: 0
source 0 - assert 1788042279.000000210, sequence: 9546 - clear  0.000000000, sequence: 0
source 0 - assert 1788042279.999999731, sequence: 9547 - clear  0.000000000, sequence: 0
source 0 - assert 1788042280.999999900, sequence: 9548 - clear  0.000000000, sequence: 0
source 0 - assert 1788042282.000000166, sequence: 9549 - clear  0.000000000, sequence: 0
source 0 - assert 1788042282.999999745, sequence: 9550 - clear  0.000000000, sequence: 0
source 0 - assert 1788042283.999999841, sequence: 9551 - clear  0.000000000, sequence: 0
source 0 - assert 1788042285.000000108, sequence: 9552 - clear  0.000000000, sequence: 0
source 0 - assert 1788042286.000000594, sequence: 9553 - clear  0.000000000, sequence: 0
source 0 - assert 1788042287.000001176, sequence: 9554 - clear  0.000000000, sequence: 0
source 0 - assert 1788042288.000000147, sequence: 9555 - clear  0.000000000, sequence: 0
source 0 - assert 1788042289.000000470, sequence: 9556 - clear  0.000000000, sequence: 0
source 0 - assert 1788042290.000000626, sequence: 9557 - clear  0.000000000, sequence: 0
source 0 - assert 1788042291.000000017, sequence: 9558 - clear  0.000000000, sequence: 0
source 0 - assert 1788042292.000000110, sequence: 9559 - clear  0.000000000, sequence: 0
source 0 - assert 1788042293.000000537, sequence: 9560 - clear  0.000000000, sequence: 0
source 0 - assert 1788042294.000000122, sequence: 9561 - clear  0.000000000, sequence: 0
source 0 - assert 1788042295.000000026, sequence: 9562 - clear  0.000000000, sequence: 0
source 0 - assert 1788042296.000000079, sequence: 9563 - clear  0.000000000, sequence: 0
source 0 - assert 1788042296.999999947, sequence: 9564 - clear  0.000000000, sequence: 0
source 0 - assert 1788042297.999999854, sequence: 9565 - clear  0.000000000, sequence: 0
source 0 - assert 1788042298.999999735, sequence: 9566 - clear  0.000000000, sequence: 0
source 0 - assert 1788042300.000000097, sequence: 9567 - clear  0.000000000, sequence: 0
source 0 - assert 1788042300.999999626, sequence: 9568 - clear  0.000000000, sequence: 0
source 0 - assert 1788042301.999999769, sequence: 9569 - clear  0.000000000, sequence: 0
source 0 - assert 1788042303.000000008, sequence: 9570 - clear  0.000000000, sequence: 0
source 0 - assert 1788042303.999999692, sequence: 9571 - clear  0.000000000, sequence: 0
source 0 - assert 1788042304.999999969, sequence: 9572 - clear  0.000000000, sequence: 0
source 0 - assert 1788042305.999999513, sequence: 9573 - clear  0.000000000, sequence: 0
source 0 - assert 1788042307.000000255, sequence: 9574 - clear  0.000000000, sequence: 0
source 0 - assert 1788042307.999999683, sequence: 9575 - clear  0.000000000, sequence: 0
source 0 - assert 1788042308.999999832, sequence: 9576 - clear  0.000000000, sequence: 0
source 0 - assert 1788042309.999999912, sequence: 9577 - clear  0.000000000, sequence: 0
source 0 - assert 1788042311.000000222, sequence: 9578 - clear  0.000000000, sequence: 0
source 0 - assert 1788042311.999999735, sequence: 9579 - clear  0.000000000, sequence: 0
source 0 - assert 1788042312.999999951, sequence: 9580 - clear  0.000000000, sequence: 0
source 0 - assert 1788042313.999999879, sequence: 9581 - clear  0.000000000, sequence: 0
source 0 - assert 1788042314.999999699, sequence: 9582 - clear  0.000000000, sequence: 0
source 0 - assert 1788042315.999999796, sequence: 9583 - clear  0.000000000, sequence: 0
source 0 - assert 1788042316.999999782, sequence: 9584 - clear  0.000000000, sequence: 0
source 0 - assert 1788042318.000000164, sequence: 9585 - clear  0.000000000, sequence: 0
source 0 - assert 1788042318.999999928, sequence: 9586 - clear  0.000000000, sequence: 0
source 0 - assert 1788042319.999999747, sequence: 9587 - clear  0.000000000, sequence: 0
source 0 - assert 1788042321.000000196, sequence: 9588 - clear  0.000000000, sequence: 0
source 0 - assert 1788042321.999999582, sequence: 9589 - clear  0.000000000, sequence: 0
source 0 - assert 1788042322.999999772, sequence: 9590 - clear  0.000000000, sequence: 0
source 0 - assert 1788042323.999999777, sequence: 9591 - clear  0.000000000, sequence: 0
source 0 - assert 1788042325.000000116, sequence: 9592 - clear  0.000000000, sequence: 0
source 0 - assert 1788042325.999999589, sequence: 9593 - clear  0.000000000, sequence: 0
source 0 - assert 1788042326.999999864, sequence: 9594 - clear  0.000000000, sequence: 0
source 0 - assert 1788042328.000000399, sequence: 9595 - clear  0.000000000, sequence: 0
source 0 - assert 1788042329.000000120, sequence: 9596 - clear  0.000000000, sequence: 0
source 0 - assert 1788042330.000000207, sequence: 9597 - clear  0.000000000, sequence: 0
source 0 - assert 1788042331.000000234, sequence: 9598 - clear  0.000000000, sequence: 0
source 0 - assert 1788042332.000000409, sequence: 9599 - clear  0.000000000, sequence: 0
source 0 - assert 1788042333.000000102, sequence: 9600 - clear  0.000000000, sequence: 0
source 0 - assert 1788042334.000000089, sequence: 9601 - clear  0.000000000, sequence: 0
source 0 - assert 1788042335.000000256, sequence: 9602 - clear  0.000000000, sequence: 0
source 0 - assert 1788042336.000000609, sequence: 9603 - clear  0.000000000, sequence: 0
source 0 - assert 1788042337.000000017, sequence: 9604 - clear  0.000000000, sequence: 0
source 0 - assert 1788042338.000000274, sequence: 9605 - clear  0.000000000, sequence: 0
source 0 - assert 1788042339.000000511, sequence: 9606 - clear  0.000000000, sequence: 0
source 0 - assert 1788042340.000000228, sequence: 9607 - clear  0.000000000, sequence: 0
source 0 - assert 1788042341.000001057, sequence: 9608 - clear  0.000000000, sequence: 0
source 0 - assert 1788042342.000000063, sequence: 9609 - clear  0.000000000, sequence: 0
source 0 - assert 1788042343.000000131, sequence: 9610 - clear  0.000000000, sequence: 0
source 0 - assert 1788042343.999999866, sequence: 9611 - clear  0.000000000, sequence: 0
source 0 - assert 1788042345.000000212, sequence: 9612 - clear  0.000000000, sequence: 0
source 0 - assert 1788042346.000000439, sequence: 9613 - clear  0.000000000, sequence: 0
source 0 - assert 1788042346.999999997, sequence: 9614 - clear  0.000000000, sequence: 0
source 0 - assert 1788042348.000000222, sequence: 9615 - clear  0.000000000, sequence: 0
source 0 - assert 1788042349.000000798, sequence: 9616 - clear  0.000000000, sequence: 0
source 0 - assert 1788042350.000000905, sequence: 9617 - clear  0.000000000, sequence: 0
source 0 - assert 1788042351.000000002, sequence: 9618 - clear  0.000000000, sequence: 0
source 0 - assert 1788042351.999999933, sequence: 9619 - clear  0.000000000, sequence: 0
source 0 - assert 1788042353.000000141, sequence: 9620 - clear  0.000000000, sequence: 0
source 0 - assert 1788042353.999999817, sequence: 9621 - clear  0.000000000, sequence: 0
source 0 - assert 1788042354.999999945, sequence: 9622 - clear  0.000000000, sequence: 0
source 0 - assert 1788042356.000000055, sequence: 9623 - clear  0.000000000, sequence: 0
source 0 - assert 1788042356.999999572, sequence: 9624 - clear  0.000000000, sequence: 0
source 0 - assert 1788042357.999999923, sequence: 9625 - clear  0.000000000, sequence: 0
source 0 - assert 1788042358.999999998, sequence: 9626 - clear  0.000000000, sequence: 0
source 0 - assert 1788042359.999999944, sequence: 9627 - clear  0.000000000, sequence: 0
source 0 - assert 1788042360.999999704, sequence: 9628 - clear  0.000000000, sequence: 0
source 0 - assert 1788042362.000000039, sequence: 9629 - clear  0.000000000, sequence: 0
source 0 - assert 1788042363.000000801, sequence: 9630 - clear  0.000000000, sequence: 0
source 0 - assert 1788042363.999999581, sequence: 9631 - clear  0.000000000, sequence: 0
source 0 - assert 1788042364.999999564, sequence: 9632 - clear  0.000000000, sequence: 0
source 0 - assert 1788042365.999999604, sequence: 9633 - clear  0.000000000, sequence: 0
source 0 - assert 1788042367.000000180, sequence: 9634 - clear  0.000000000, sequence: 0
source 0 - assert 1788042367.999999849, sequence: 9635 - clear  0.000000000, sequence: 0
source 0 - assert 1788042368.999999647, sequence: 9636 - clear  0.000000000, sequence: 0
source 0 - assert 1788042370.000000005, sequence: 9637 - clear  0.000000000, sequence: 0
source 0 - assert 1788042371.000000369, sequence: 9638 - clear  0.000000000, sequence: 0
source 0 - assert 1788042371.999999992, sequence: 9639 - clear  0.000000000, sequence: 0
source 0 - assert 1788042372.999999875, sequence: 9640 - clear  0.000000000, sequence: 0
source 0 - assert 1788042374.000000346, sequence: 9641 - clear  0.000000000, sequence: 0
source 0 - assert 1788042375.000001275, sequence: 9642 - clear  0.000000000, sequence: 0
source 0 - assert 1788042375.999999741, sequence: 9643 - clear  0.000000000, sequence: 0
source 0 - assert 1788042377.000000559, sequence: 9644 - clear  0.000000000, sequence: 0
source 0 - assert 1788042378.000000408, sequence: 9645 - clear  0.000000000, sequence: 0
source 0 - assert 1788042378.999999824, sequence: 9646 - clear  0.000000000, sequence: 0
source 0 - assert 1788042380.000001017, sequence: 9647 - clear  0.000000000, sequence: 0
source 0 - assert 1788042381.000000229, sequence: 9648 - clear  0.000000000, sequence: 0
source 0 - assert 1788042381.999999607, sequence: 9649 - clear  0.000000000, sequence: 0
source 0 - assert 1788042382.999999909, sequence: 9650 - clear  0.000000000, sequence: 0
source 0 - assert 1788042383.999999805, sequence: 9651 - clear  0.000000000, sequence: 0
source 0 - assert 1788042385.000000163, sequence: 9652 - clear  0.000000000, sequence: 0
source 0 - assert 1788042386.000001656, sequence: 9653 - clear  0.000000000, sequence: 0
source 0 - assert 1788042387.000000842, sequence: 9654 - clear  0.000000000, sequence: 0
source 0 - assert 1788042388.000000083, sequence: 9655 - clear  0.000000000, sequence: 0
source 0 - assert 1788042389.000000121, sequence: 9656 - clear  0.000000000, sequence: 0
source 0 - assert 1788042390.000001399, sequence: 9657 - clear  0.000000000, sequence: 0
source 0 - assert 1788042390.999999659, sequence: 9658 - clear  0.000000000, sequence: 0
source 0 - assert 1788042392.000000012, sequence: 9659 - clear  0.000000000, sequence: 0
source 0 - assert 1788042392.999999697, sequence: 9660 - clear  0.000000000, sequence: 0
source 0 - assert 1788042393.999999421, sequence: 9661 - clear  0.000000000, sequence: 0
source 0 - assert 1788042394.999999590, sequence: 9662 - clear  0.000000000, sequence: 0
source 0 - assert 1788042395.999999389, sequence: 9663 - clear  0.000000000, sequence: 0
source 0 - assert 1788042397.000000003, sequence: 9664 - clear  0.000000000, sequence: 0
source 0 - assert 1788042397.999999735, sequence: 9665 - clear  0.000000000, sequence: 0
source 0 - assert 1788042399.000000202, sequence: 9666 - clear  0.000000000, sequence: 0
source 0 - assert 1788042399.999999835, sequence: 9667 - clear  0.000000000, sequence: 0
source 0 - assert 1788042400.999999783, sequence: 9668 - clear  0.000000000, sequence: 0
source 0 - assert 1788042401.999999317, sequence: 9669 - clear  0.000000000, sequence: 0
source 0 - assert 1788042403.000000229, sequence: 9670 - clear  0.000000000, sequence: 0
source 0 - assert 1788042404.000001272, sequence: 9671 - clear  0.000000000, sequence: 0
source 0 - assert 1788042404.999999721, sequence: 9672 - clear  0.000000000, sequence: 0
source 0 - assert 1788042406.000000170, sequence: 9673 - clear  0.000000000, sequence: 0
source 0 - assert 1788042406.999999785, sequence: 9674 - clear  0.000000000, sequence: 0
source 0 - assert 1788042407.999999529, sequence: 9675 - clear  0.000000000, sequence: 0
source 0 - assert 1788042408.999999625, sequence: 9676 - clear  0.000000000, sequence: 0
source 0 - assert 1788042410.000000076, sequence: 9677 - clear  0.000000000, sequence: 0
source 0 - assert 1788042411.000001531, sequence: 9678 - clear  0.000000000, sequence: 0
source 0 - assert 1788042411.999999728, sequence: 9679 - clear  0.000000000, sequence: 0
source 0 - assert 1788042413.000000406, sequence: 9680 - clear  0.000000000, sequence: 0
source 0 - assert 1788042413.999999913, sequence: 9681 - clear  0.000000000, sequence: 0
source 0 - assert 1788042415.000000100, sequence: 9682 - clear  0.000000000, sequence: 0
source 0 - assert 1788042416.000000065, sequence: 9683 - clear  0.000000000, sequence: 0
source 0 - assert 1788042417.000000455, sequence: 9684 - clear  0.000000000, sequence: 0
source 0 - assert 1788042418.000000142, sequence: 9685 - clear  0.000000000, sequence: 0
source 0 - assert 1788042418.999999791, sequence: 9686 - clear  0.000000000, sequence: 0
source 0 - assert 1788042420.000000218, sequence: 9687 - clear  0.000000000, sequence: 0
source 0 - assert 1788042421.000000441, sequence: 9688 - clear  0.000000000, sequence: 0
source 0 - assert 1788042422.000000163, sequence: 9689 - clear  0.000000000, sequence: 0
source 0 - assert 1788042423.000000069, sequence: 9690 - clear  0.000000000, sequence: 0
source 0 - assert 1788042424.000000363, sequence: 9691 - clear  0.000000000, sequence: 0
source 0 - assert 1788042425.000000102, sequence: 9692 - clear  0.000000000, sequence: 0
source 0 - assert 1788042425.999999822, sequence: 9693 - clear  0.000000000, sequence: 0
source 0 - assert 1788042427.000000228, sequence: 9694 - clear  0.000000000, sequence: 0
source 0 - assert 1788042428.000000671, sequence: 9695 - clear  0.000000000, sequence: 0
source 0 - assert 1788042428.999999965, sequence: 9696 - clear  0.000000000, sequence: 0
source 0 - assert 1788042430.000001056, sequence: 9697 - clear  0.000000000, sequence: 0
source 0 - assert 1788042431.000000704, sequence: 9698 - clear  0.000000000, sequence: 0
source 0 - assert 1788042431.999999851, sequence: 9699 - clear  0.000000000, sequence: 0
source 0 - assert 1788042432.999999942, sequence: 9700 - clear  0.000000000, sequence: 0
source 0 - assert 1788042434.000000257, sequence: 9701 - clear  0.000000000, sequence: 0
source 0 - assert 1788042435.000000387, sequence: 9702 - clear  0.000000000, sequence: 0
source 0 - assert 1788042435.999999739, sequence: 9703 - clear  0.000000000, sequence: 0
source 0 - assert 1788042436.999999999, sequence: 9704 - clear  0.000000000, sequence: 0
source 0 - assert 1788042438.000000684, sequence: 9705 - clear  0.000000000, sequence: 0
source 0 - assert 1788042438.999999905, sequence: 9706 - clear  0.000000000, sequence: 0
source 0 - assert 1788042439.999999904, sequence: 9707 - clear  0.000000000, sequence: 0
source 0 - assert 1788042440.999999792, sequence: 9708 - clear  0.000000000, sequence: 0
source 0 - assert 1788042442.000000236, sequence: 9709 - clear  0.000000000, sequence: 0
source 0 - assert 1788042442.999999793, sequence: 9710 - clear  0.000000000, sequence: 0
source 0 - assert 1788042443.999999850, sequence: 9711 - clear  0.000000000, sequence: 0
source 0 - assert 1788042445.000000092, sequence: 9712 - clear  0.000000000, sequence: 0
source 0 - assert 1788042445.999999872, sequence: 9713 - clear  0.000000000, sequence: 0
source 0 - assert 1788042446.999999780, sequence: 9714 - clear  0.000000000, sequence: 0
source 0 - assert 1788042447.999999727, sequence: 9715 - clear  0.000000000, sequence: 0
source 0 - assert 1788042448.999999802, sequence: 9716 - clear  0.000000000, sequence: 0
source 0 - assert 1788042449.999999619, sequence: 9717 - clear  0.000000000, sequence: 0
source 0 - assert 1788042450.999999733, sequence: 9718 - clear  0.000000000, sequence: 0
source 0 - assert 1788042452.000000070, sequence: 9719 - clear  0.000000000, sequence: 0
source 0 - assert 1788042452.999999739, sequence: 9720 - clear  0.000000000, sequence: 0
source 0 - assert 1788042453.999999614, sequence: 9721 - clear  0.000000000, sequence: 0
source 0 - assert 1788042454.999999473, sequence: 9722 - clear  0.000000000, sequence: 0
source 0 - assert 1788042456.000000388, sequence: 9723 - clear  0.000000000, sequence: 0
source 0 - assert 1788042456.999999895, sequence: 9724 - clear  0.000000000, sequence: 0
source 0 - assert 1788042457.999999865, sequence: 9725 - clear  0.000000000, sequence: 0
source 0 - assert 1788042459.000000373, sequence: 9726 - clear  0.000000000, sequence: 0
source 0 - assert 1788042459.999999954, sequence: 9727 - clear  0.000000000, sequence: 0
source 0 - assert 1788042460.999999962, sequence: 9728 - clear  0.000000000, sequence: 0
source 0 - assert 1788042461.999999913, sequence: 9729 - clear  0.000000000, sequence: 0
source 0 - assert 1788042463.000000120, sequence: 9730 - clear  0.000000000, sequence: 0
source 0 - assert 1788042463.999999902, sequence: 9731 - clear  0.000000000, sequence: 0
source 0 - assert 1788042465.000000109, sequence: 9732 - clear  0.000000000, sequence: 0
source 0 - assert 1788042466.000000076, sequence: 9733 - clear  0.000000000, sequence: 0
source 0 - assert 1788042467.000000597, sequence: 9734 - clear  0.000000000, sequence: 0
source 0 - assert 1788042468.000000192, sequence: 9735 - clear  0.000000000, sequence: 0
source 0 - assert 1788042468.999999936, sequence: 9736 - clear  0.000000000, sequence: 0
source 0 - assert 1788042470.000000290, sequence: 9737 - clear  0.000000000, sequence: 0
source 0 - assert 1788042470.999999792, sequence: 9738 - clear  0.000000000, sequence: 0
source 0 - assert 1788042471.999999961, sequence: 9739 - clear  0.000000000, sequence: 0
source 0 - assert 1788042473.000000241, sequence: 9740 - clear  0.000000000, sequence: 0
source 0 - assert 1788042474.000000465, sequence: 9741 - clear  0.000000000, sequence: 0
source 0 - assert 1788042475.000000096, sequence: 9742 - clear  0.000000000, sequence: 0
source 0 - assert 1788042475.999999783, sequence: 9743 - clear  0.000000000, sequence: 0
source 0 - assert 1788042477.000000248, sequence: 9744 - clear  0.000000000, sequence: 0
source 0 - assert 1788042478.000000045, sequence: 9745 - clear  0.000000000, sequence: 0
source 0 - assert 1788042478.999999953, sequence: 9746 - clear  0.000000000, sequence: 0
source 0 - assert 1788042480.000000027, sequence: 9747 - clear  0.000000000, sequence: 0
source 0 - assert 1788042480.999999749, sequence: 9748 - clear  0.000000000, sequence: 0
source 0 - assert 1788042482.000000027, sequence: 9749 - clear  0.000000000, sequence: 0
source 0 - assert 1788042482.999999992, sequence: 9750 - clear  0.000000000, sequence: 0
source 0 - assert 1788042484.000000363, sequence: 9751 - clear  0.000000000, sequence: 0
source 0 - assert 1788042485.000000013, sequence: 9752 - clear  0.000000000, sequence: 0
source 0 - assert 1788042486.000000255, sequence: 9753 - clear  0.000000000, sequence: 0
source 0 - assert 1788042487.000000071, sequence: 9754 - clear  0.000000000, sequence: 0
source 0 - assert 1788042488.000000165, sequence: 9755 - clear  0.000000000, sequence: 0
source 0 - assert 1788042488.999999981, sequence: 9756 - clear  0.000000000, sequence: 0
source 0 - assert 1788042489.999999853, sequence: 9757 - clear  0.000000000, sequence: 0
source 0 - assert 1788042491.000000131, sequence: 9758 - clear  0.000000000, sequence: 0
source 0 - assert 1788042491.999999854, sequence: 9759 - clear  0.000000000, sequence: 0
source 0 - assert 1788042492.999999781, sequence: 9760 - clear  0.000000000, sequence: 0
source 0 - assert 1788042493.999999745, sequence: 9761 - clear  0.000000000, sequence: 0
source 0 - assert 1788042495.000000080, sequence: 9762 - clear  0.000000000, sequence: 0
source 0 - assert 1788042495.999999656, sequence: 9763 - clear  0.000000000, sequence: 0
source 0 - assert 1788042496.999999862, sequence: 9764 - clear  0.000000000, sequence: 0
source 0 - assert 1788042498.000000309, sequence: 9765 - clear  0.000000000, sequence: 0
source 0 - assert 1788042498.999999997, sequence: 9766 - clear  0.000000000, sequence: 0
source 0 - assert 1788042499.999999944, sequence: 9767 - clear  0.000000000, sequence: 0
source 0 - assert 1788042500.999999947, sequence: 9768 - clear  0.000000000, sequence: 0
source 0 - assert 1788042502.000000412, sequence: 9769 - clear  0.000000000, sequence: 0
