trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788050295.999999984, sequence: 1012 - clear  0.000000000, sequence: 0
source 0 - assert 1788050297.000000004, sequence: 1013 - clear  0.000000000, sequence: 0
source 0 - assert 1788050297.999999987, sequence: 1014 - clear  0.000000000, sequence: 0
source 0 - assert 1788050299.000000007, sequence: 1015 - clear  0.000000000, sequence: 0
source 0 - assert 1788050300.000000008, sequence: 1016 - clear  0.000000000, sequence: 0
source 0 - assert 1788050300.999999991, sequence: 1017 - clear  0.000000000, sequence: 0
source 0 - assert 1788050302.000000011, sequence: 1018 - clear  0.000000000, sequence: 0
source 0 - assert 1788050303.000000013, sequence: 1019 - clear  0.000000000, sequence: 0
source 0 - assert 1788050303.999999995, sequence: 1020 - clear  0.000000000, sequence: 0
source 0 - assert 1788050304.999999997, sequence: 1021 - clear  0.000000000, sequence: 0
source 0 - assert 1788050305.999999998, sequence: 1022 - clear  0.000000000, sequence: 0
source 0 - assert 1788050307.000000000, sequence: 1023 - clear  0.000000000, sequence: 0
source 0 - assert 1788050308.000000001, sequence: 1024 - clear  0.000000000, sequence: 0
source 0 - assert 1788050309.000000002, sequence: 1025 - clear  0.000000000, sequence: 0
source 0 - assert 1788050309.999999985, sequence: 1026 - clear  0.000000000, sequence: 0
source 0 - assert 1788050311.000000005, sequence: 1027 - clear  0.000000000, sequence: 0
source 0 - assert 1788050312.000000006, sequence: 1028 - clear  0.000000000, sequence: 0
source 0 - assert 1788050312.999999989, sequence: 1029 - clear  0.000000000, sequence: 0
source 0 - assert 1788050313.999999991, sequence: 1030 - clear  0.000000000, sequence: 0
source 0 - assert 1788050315.000000029, sequence: 1031 - clear  0.000000000, sequence: 0
source 0 - assert 1788050315.999999993, sequence: 1032 - clear  0.000000000, sequence: 0
source 0 - assert 1788050316.999999995, sequence: 1033 - clear  0.000000000, sequence: 0
source 0 - assert 1788050317.999999996, sequence: 1034 - clear  0.000000000, sequence: 0
source 0 - assert 1788050318.999999997, sequence: 1035 - clear  0.000000000, sequence: 0
source 0 - assert 1788050319.999999999, sequence: 1036 - clear  0.000000000, sequence: 0
source 0 - assert 1788050321.000000019, sequence: 1037 - clear  0.000000000, sequence: 0
source 0 - assert 1788050322.000000020, sequence: 1038 - clear  0.000000000, sequence: 0
source 0 - assert 1788050323.000000003, sequence: 1039 - clear  0.000000000, sequence: 0
source 0 - assert 1788050324.000000004, sequence: 1040 - clear  0.000000000, sequence: 0
source 0 - assert 1788050325.000000006, sequence: 1041 - clear  0.000000000, sequence: 0
source 0 - assert 1788050326.000000007, sequence: 1042 - clear  0.000000000, sequence: 0
source 0 - assert 1788050327.000000027, sequence: 1043 - clear  0.000000000, sequence: 0
source 0 - assert 1788050327.999999991, sequence: 1044 - clear  0.000000000, sequence: 0
source 0 - assert 1788050328.999999993, sequence: 1045 - clear  0.000000000, sequence: 0
source 0 - assert 1788050329.999999994, sequence: 1046 - clear  0.000000000, sequence: 0
source 0 - assert 1788050331.000000014, sequence: 1047 - clear  0.000000000, sequence: 0
source 0 - assert 1788050332.000000015, sequence: 1048 - clear  0.000000000, sequence: 0
source 0 - assert 1788050332.999999998, sequence: 1049 - clear  0.000000000, sequence: 0
source 0 - assert 1788050334.000000000, sequence: 1050 - clear  0.000000000, sequence: 0
source 0 - assert 1788050335.000000001, sequence: 1051 - clear  0.000000000, sequence: 0
source 0 - assert 1788050336.000000002, sequence: 1052 - clear  0.000000000, sequence: 0
source 0 - assert 1788050337.000000041, sequence: 1053 - clear  0.000000000, sequence: 0
source 0 - assert 1788050338.000000005, sequence: 1054 - clear  0.000000000, sequence: 0
source 0 - assert 1788050339.000000007, sequence: 1055 - clear  0.000000000, sequence: 0
source 0 - assert 1788050340.000000008, sequence: 1056 - clear  0.000000000, sequence: 0
source 0 - assert 1788050341.000000028, sequence: 1057 - clear  0.000000000, sequence: 0
source 0 - assert 1788050342.000000011, sequence: 1058 - clear  0.000000000, sequence: 0
source 0 - assert 1788050343.000000012, sequence: 1059 - clear  0.000000000, sequence: 0
source 0 - assert 1788050344.000000013, sequence: 1060 - clear  0.000000000, sequence: 0
source 0 - assert 1788050344.999999996, sequence: 1061 - clear  0.000000000, sequence: 0
source 0 - assert 1788050345.999999997, sequence: 1062 - clear  0.000000000, sequence: 0
source 0 - assert 1788050346.999999998, sequence: 1063 - clear  0.000000000, sequence: 0
source 0 - assert 1788050347.999999999, sequence: 1064 - clear  0.000000000, sequence: 0
source 0 - assert 1788050349.000000000, sequence: 1065 - clear  0.000000000, sequence: 0
source 0 - assert 1788050350.000000001, sequence: 1066 - clear  0.000000000, sequence: 0
source 0 - assert 1788050351.000000003, sequence: 1067 - clear  0.000000000, sequence: 0
source 0 - assert 1788050352.000000004, sequence: 1068 - clear  0.000000000, sequence: 0
source 0 - assert 1788050353.000000006, sequence: 1069 - clear  0.000000000, sequence: 0
source 0 - assert 1788050354.000000025, sequence: 1070 - clear  0.000000000, sequence: 0
source 0 - assert 1788050354.999999990, sequence: 1071 - clear  0.000000000, sequence: 0
source 0 - assert 1788050355.999999991, sequence: 1072 - clear  0.000000000, sequence: 0
source 0 - assert 1788050356.999999992, sequence: 1073 - clear  0.000000000, sequence: 0
source 0 - assert 1788050357.999999994, sequence: 1074 - clear  0.000000000, sequence: 0
source 0 - assert 1788050359.000000014, sequence: 1075 - clear  0.000000000, sequence: 0
source 0 - assert 1788050359.999999997, sequence: 1076 - clear  0.000000000, sequence: 0
source 0 - assert 1788050360.999999998, sequence: 1077 - clear  0.000000000, sequence: 0
source 0 - assert 1788050361.999999999, sequence: 1078 - clear  0.000000000, sequence: 0
source 0 - assert 1788050363.000000001, sequence: 1079 - clear  0.000000000, sequence: 0
source 0 - assert 1788050363.999999983, sequence: 1080 - clear  0.000000000, sequence: 0
source 0 - assert 1788050365.000000003, sequence: 1081 - clear  0.000000000, sequence: 0
source 0 - assert 1788050366.000000005, sequence: 1082 - clear  0.000000000, sequence: 0
source 0 - assert 1788050366.999999988, sequence: 1083 - clear  0.000000000, sequence: 0
source 0 - assert 1788050367.999999989, sequence: 1084 - clear  0.000000000, sequence: 0
source 0 - assert 1788050368.999999990, sequence: 1085 - clear  0.000000000, sequence: 0
source 0 - assert 1788050370.000000029, sequence: 1086 - clear  0.000000000, sequence: 0
source 0 - assert 1788050371.000000012, sequence: 1087 - clear  0.000000000, sequence: 0
source 0 - assert 1788050372.000000031, sequence: 1088 - clear  0.000000000, sequence: 0
source 0 - assert 1788050372.999999996, sequence: 1089 - clear  0.000000000, sequence: 0
source 0 - assert 1788050373.999999997, sequence: 1090 - clear  0.000000000, sequence: 0
source 0 - assert 1788050374.999999979, sequence: 1091 - clear  0.000000000, sequence: 0
source 0 - assert 1788050375.999999999, sequence: 1092 - clear  0.000000000, sequence: 0
source 0 - assert 1788050377.000000000, sequence: 1093 - clear  0.000000000, sequence: 0
source 0 - assert 1788050378.000000002, sequence: 1094 - clear  0.000000000, sequence: 0
source 0 - assert 1788050379.000000003, sequence: 1095 - clear  0.000000000, sequence: 0
source 0 - assert 1788050380.000000005, sequence: 1096 - clear  0.000000000, sequence: 0
source 0 - assert 1788050381.000000006, sequence: 1097 - clear  0.000000000, sequence: 0
source 0 - assert 1788050381.999999989, sequence: 1098 - clear  0.000000000, sequence: 0
source 0 - assert 1788050382.999999990, sequence: 1099 - clear  0.000000000, sequence: 0
source 0 - assert 1788050383.999999991, sequence: 1100 - clear  0.000000000, sequence: 0
source 0 - assert 1788050385.000000011, sequence: 1101 - clear  0.000000000, sequence: 0
source 0 - assert 1788050386.000000013, sequence: 1102 - clear  0.000000000, sequence: 0
source 0 - assert 1788050386.999999996, sequence: 1103 - clear  0.000000000, sequence: 0
source 0 - assert 1788050387.999999997, sequence: 1104 - clear  0.000000000, sequence: 0
source 0 - assert 1788050388.999999998, sequence: 1105 - clear  0.000000000, sequence: 0
source 0 - assert 1788050390.000000000, sequence: 1106 - clear  0.000000000, sequence: 0
source 0 - assert 1788050391.000000001, sequence: 1107 - clear  0.000000000, sequence: 0
source 0 - assert 1788050392.000000002, sequence: 1108 - clear  0.000000000, sequence: 0
source 0 - assert 1788050392.999999985, sequence: 1109 - clear  0.000000000, sequence: 0
source 0 - assert 1788050394.000000005, sequence: 1110 - clear  0.000000000, sequence: 0
source 0 - assert 1788050395.000000006, sequence: 1111 - clear  0.000000000, sequence: 0
source 0 - assert 1788050395.999999989, sequence: 1112 - clear  0.000000000, sequence: 0
source 0 - assert 1788050397.000000009, sequence: 1113 - clear  0.000000000, sequence: 0
source 0 - assert 1788050397.999999992, sequence: 1114 - clear  0.000000000, sequence: 0
source 0 - assert 1788050398.999999993, sequence: 1115 - clear  0.000000000, sequence: 0
source 0 - assert 1788050399.999999995, sequence: 1116 - clear  0.000000000, sequence: 0
source 0 - assert 1788050400.999999996, sequence: 1117 - clear  0.000000000, sequence: 0
source 0 - assert 1788050401.999999997, sequence: 1118 - clear  0.000000000, sequence: 0
source 0 - assert 1788050402.999999999, sequence: 1119 - clear  0.000000000, sequence: 0
source 0 - assert 1788050403.999999982, sequence: 1120 - clear  0.000000000, sequence: 0
source 0 - assert 1788050405.000000001, sequence: 1121 - clear  0.000000000, sequence: 0
source 0 - assert 1788050406.000000003, sequence: 1122 - clear  0.000000000, sequence: 0
source 0 - assert 1788050406.999999986, sequence: 1123 - clear  0.000000000, sequence: 0
source 0 - assert 1788050407.999999987, sequence: 1124 - clear  0.000000000, sequence: 0
source 0 - assert 1788050409.000000007, sequence: 1125 - clear  0.000000000, sequence: 0
source 0 - assert 1788050409.999999990, sequence: 1126 - clear  0.000000000, sequence: 0
source 0 - assert 1788050410.999999991, sequence: 1127 - clear  0.000000000, sequence: 0
source 0 - assert 1788050411.999999992, sequence: 1128 - clear  0.000000000, sequence: 0
source 0 - assert 1788050412.999999994, sequence: 1129 - clear  0.000000000, sequence: 0
source 0 - assert 1788050413.999999996, sequence: 1130 - clear  0.000000000, sequence: 0
source 0 - assert 1788050414.999999997, sequence: 1131 - clear  0.000000000, sequence: 0
source 0 - assert 1788050415.999999999, sequence: 1132 - clear  0.000000000, sequence: 0
source 0 - assert 1788050417.000000019, sequence: 1133 - clear  0.000000000, sequence: 0
source 0 - assert 1788050418.000000002, sequence: 1134 - clear  0.000000000, sequence: 0
source 0 - assert 1788050418.999999985, sequence: 1135 - clear  0.000000000, sequence: 0
source 0 - assert 1788050419.999999986, sequence: 1136 - clear  0.000000000, sequence: 0
source 0 - assert 1788050420.999999987, sequence: 1137 - clear  0.000000000, sequence: 0
source 0 - assert 1788050422.000000007, sequence: 1138 - clear  0.000000000, sequence: 0
source 0 - assert 1788050423.000000009, sequence: 1139 - clear  0.000000000, sequence: 0
source 0 - assert 1788050424.000000010, sequence: 1140 - clear  0.000000000, sequence: 0
source 0 - assert 1788050424.999999993, sequence: 1141 - clear  0.000000000, sequence: 0
source 0 - assert 1788050426.000000013, sequence: 1142 - clear  0.000000000, sequence: 0
source 0 - assert 1788050427.000000033, sequence: 1143 - clear  0.000000000, sequence: 0
source 0 - assert 1788050428.000000015, sequence: 1144 - clear  0.000000000, sequence: 0
source 0 - assert 1788050429.000000017, sequence: 1145 - clear  0.000000000, sequence: 0
source 0 - assert 1788050430.000000018, sequence: 1146 - clear  0.000000000, sequence: 0
source 0 - assert 1788050431.000000038, sequence: 1147 - clear  0.000000000, sequence: 0
source 0 - assert 1788050432.000000021, sequence: 1148 - clear  0.000000000, sequence: 0
source 0 - assert 1788050433.000000022, sequence: 1149 - clear  0.000000000, sequence: 0
source 0 - assert 1788050434.000000023, sequence: 1150 - clear  0.000000000, sequence: 0
source 0 - assert 1788050435.000000043, sequence: 1151 - clear  0.000000000, sequence: 0
source 0 - assert 1788050436.000000044, sequence: 1152 - clear  0.000000000, sequence: 0
source 0 - assert 1788050437.000000026, sequence: 1153 - clear  0.000000000, sequence: 0
source 0 - assert 1788050438.000000026, sequence: 1154 - clear  0.000000000, sequence: 0
source 0 - assert 1788050439.000000026, sequence: 1155 - clear  0.000000000, sequence: 0
source 0 - assert 1788050440.000000026, sequence: 1156 - clear  0.000000000, sequence: 0
source 0 - assert 1788050441.000000021, sequence: 1157 - clear  0.000000000, sequence: 0
source 0 - assert 1788050442.000000017, sequence: 1158 - clear  0.000000000, sequence: 0
source 0 - assert 1788050443.000000019, sequence: 1159 - clear  0.000000000, sequence: 0
source 0 - assert 1788050444.000000020, sequence: 1160 - clear  0.000000000, sequence: 0
source 0 - assert 1788050445.000000016, sequence: 1161 - clear  0.000000000, sequence: 0
source 0 - assert 1788050446.000000011, sequence: 1162 - clear  0.000000000, sequence: 0
source 0 - assert 1788050446.999999993, sequence: 1163 - clear  0.000000000, sequence: 0
source 0 - assert 1788050448.000000012, sequence: 1164 - clear  0.000000000, sequence: 0
source 0 - assert 1788050449.000000008, sequence: 1165 - clear  0.000000000, sequence: 0
source 0 - assert 1788050450.000000002, sequence: 1166 - clear  0.000000000, sequence: 0
source 0 - assert 1788050451.000000001, sequence: 1167 - clear  0.000000000, sequence: 0
source 0 - assert 1788050452.000000001, sequence: 1168 - clear  0.000000000, sequence: 0
source 0 - assert 1788050453.000000000, sequence: 1169 - clear  0.000000000, sequence: 0
source 0 - assert 1788050453.999999999, sequence: 1170 - clear  0.000000000, sequence: 0
source 0 - assert 1788050454.999999998, sequence: 1171 - clear  0.000000000, sequence: 0
source 0 - assert 1788050455.999999998, sequence: 1172 - clear  0.000000000, sequence: 0
source 0 - assert 1788050456.999999997, sequence: 1173 - clear  0.000000000, sequence: 0
source 0 - assert 1788050457.999999996, sequence: 1174 - clear  0.000000000, sequence: 0
source 0 - assert 1788050458.999999996, sequence: 1175 - clear  0.000000000, sequence: 0
source 0 - assert 1788050460.000000013, sequence: 1176 - clear  0.000000000, sequence: 0
source 0 - assert 1788050460.999999994, sequence: 1177 - clear  0.000000000, sequence: 0
source 0 - assert 1788050461.999999994, sequence: 1178 - clear  0.000000000, sequence: 0
source 0 - assert 1788050462.999999993, sequence: 1179 - clear  0.000000000, sequence: 0
source 0 - assert 1788050463.999999992, sequence: 1180 - clear  0.000000000, sequence: 0
source 0 - assert 1788050465.000000010, sequence: 1181 - clear  0.000000000, sequence: 0
source 0 - assert 1788050465.999999991, sequence: 1182 - clear  0.000000000, sequence: 0
source 0 - assert 1788050466.999999991, sequence: 1183 - clear  0.000000000, sequence: 0
source 0 - assert 1788050468.000000009, sequence: 1184 - clear  0.000000000, sequence: 0
source 0 - assert 1788050469.000000008, sequence: 1185 - clear  0.000000000, sequence: 0
source 0 - assert 1788050469.999999989, sequence: 1186 - clear  0.000000000, sequence: 0
source 0 - assert 1788050471.000000007, sequence: 1187 - clear  0.000000000, sequence: 0
source 0 - assert 1788050472.000000007, sequence: 1188 - clear  0.000000000, sequence: 0
source 0 - assert 1788050472.999999987, sequence: 1189 - clear  0.000000000, sequence: 0
source 0 - assert 1788050473.999999986, sequence: 1190 - clear  0.000000000, sequence: 0
source 0 - assert 1788050475.000000004, sequence: 1191 - clear  0.000000000, sequence: 0
source 0 - assert 1788050476.000000003, sequence: 1192 - clear  0.000000000, sequence: 0
source 0 - assert 1788050477.000000002, sequence: 1193 - clear  0.000000000, sequence: 0
source 0 - assert 1788050477.999999983, sequence: 1194 - clear  0.000000000, sequence: 0
source 0 - assert 1788050479.000000001, sequence: 1195 - clear  0.000000000, sequence: 0
source 0 - assert 1788050480.000000000, sequence: 1196 - clear  0.000000000, sequence: 0
source 0 - assert 1788050480.999999981, sequence: 1197 - clear  0.000000000, sequence: 0
source 0 - assert 1788050481.999999999, sequence: 1198 - clear  0.000000000, sequence: 0
source 0 - assert 1788050482.999999980, sequence: 1199 - clear  0.000000000, sequence: 0
source 0 - assert 1788050483.999999998, sequence: 1200 - clear  0.000000000, sequence: 0
source 0 - assert 1788050485.000000016, sequence: 1201 - clear  0.000000000, sequence: 0
source 0 - assert 1788050485.999999979, sequence: 1202 - clear  0.000000000, sequence: 0
source 0 - assert 1788050486.999999997, sequence: 1203 - clear  0.000000000, sequence: 0
source 0 - assert 1788050487.999999979, sequence: 1204 - clear  0.000000000, sequence: 0
source 0 - assert 1788050488.999999979, sequence: 1205 - clear  0.000000000, sequence: 0
source 0 - assert 1788050489.999999979, sequence: 1206 - clear  0.000000000, sequence: 0
source 0 - assert 1788050490.999999979, sequence: 1207 - clear  0.000000000, sequence: 0
source 0 - assert 1788050491.999999979, sequence: 1208 - clear  0.000000000, sequence: 0
source 0 - assert 1788050492.999999991, sequence: 1209 - clear  0.000000000, sequence: 0
source 0 - assert 1788050493.999999978, sequence: 1210 - clear  0.000000000, sequence: 0
source 0 - assert 1788050494.999999978, sequence: 1211 - clear  0.000000000, sequence: 0
source 0 - assert 1788050495.999999996, sequence: 1212 - clear  0.000000000, sequence: 0
source 0 - assert 1788050496.999999980, sequence: 1213 - clear  0.000000000, sequence: 0
source 0 - assert 1788050498.000000001, sequence: 1214 - clear  0.000000000, sequence: 0
source 0 - assert 1788050498.999999986, sequence: 1215 - clear  0.000000000, sequence: 0
source 0 - assert 1788050499.999999986, sequence: 1216 - clear  0.000000000, sequence: 0
source 0 - assert 1788050501.000000017, sequence: 1217 - clear  0.000000000, sequence: 0
source 0 - assert 1788050502.000000002, sequence: 1218 - clear  0.000000000, sequence: 0
source 0 - assert 1788050503.000000004, sequence: 1219 - clear  0.000000000, sequence: 0
source 0 - assert 1788050504.000000023, sequence: 1220 - clear  0.000000000, sequence: 0
source 0 - assert 1788050505.000000006, sequence: 1221 - clear  0.000000000, sequence: 0
source 0 - assert 1788050506.000000006, sequence: 1222 - clear  0.000000000, sequence: 0
source 0 - assert 1788050507.000000006, sequence: 1223 - clear  0.000000000, sequence: 0
source 0 - assert 1788050508.000000007, sequence: 1224 - clear  0.000000000, sequence: 0
source 0 - assert 1788050509.000000008, sequence: 1225 - clear  0.000000000, sequence: 0
source 0 - assert 1788050509.999999990, sequence: 1226 - clear  0.000000000, sequence: 0
source 0 - assert 1788050510.999999991, sequence: 1227 - clear  0.000000000, sequence: 0
source 0 - assert 1788050511.999999992, sequence: 1228 - clear  0.000000000, sequence: 0
source 0 - assert 1788050513.000000013, sequence: 1229 - clear  0.000000000, sequence: 0
source 0 - assert 1788050514.000000015, sequence: 1230 - clear  0.000000000, sequence: 0
source 0 - assert 1788050514.999999998, sequence: 1231 - clear  0.000000000, sequence: 0
source 0 - assert 1788050516.000000018, sequence: 1232 - clear  0.000000000, sequence: 0
source 0 - assert 1788050517.000000001, sequence: 1233 - clear  0.000000000, sequence: 0
source 0 - assert 1788050518.000000001, sequence: 1234 - clear  0.000000000, sequence: 0
source 0 - assert 1788050519.000000020, sequence: 1235 - clear  0.000000000, sequence: 0
source 0 - assert 1788050520.000000002, sequence: 1236 - clear  0.000000000, sequence: 0
source 0 - assert 1788050521.000000003, sequence: 1237 - clear  0.000000000, sequence: 0
source 0 - assert 1788050522.000000023, sequence: 1238 - clear  0.000000000, sequence: 0
source 0 - assert 1788050523.000000006, sequence: 1239 - clear  0.000000000, sequence: 0
source 0 - assert 1788050524.000000007, sequence: 1240 - clear  0.000000000, sequence: 0
source 0 - assert 1788050524.999999990, sequence: 1241 - clear  0.000000000, sequence: 0
source 0 - assert 1788050525.999999991, sequence: 1242 - clear  0.000000000, sequence: 0
source 0 - assert 1788050526.999999991, sequence: 1243 - clear  0.000000000, sequence: 0
source 0 - assert 1788050527.999999992, sequence: 1244 - clear  0.000000000, sequence: 0
source 0 - assert 1788050528.999999994, sequence: 1245 - clear  0.000000000, sequence: 0
source 0 - assert 1788050529.999999977, sequence: 1246 - clear  0.000000000, sequence: 0
source 0 - assert 1788050530.999999997, sequence: 1247 - clear  0.000000000, sequence: 0
source 0 - assert 1788050531.999999980, sequence: 1248 - clear  0.000000000, sequence: 0
source 0 - assert 1788050533.000000000, sequence: 1249 - clear  0.000000000, sequence: 0
source 0 - assert 1788050533.999999984, sequence: 1250 - clear  0.000000000, sequence: 0
source 0 - assert 1788050535.000000005, sequence: 1251 - clear  0.000000000, sequence: 0
source 0 - assert 1788050536.000000007, sequence: 1252 - clear  0.000000000, sequence: 0
source 0 - assert 1788050536.999999990, sequence: 1253 - clear  0.000000000, sequence: 0
source 0 - assert 1788050537.999999992, sequence: 1254 - clear  0.000000000, sequence: 0
source 0 - assert 1788050538.999999993, sequence: 1255 - clear  0.000000000, sequence: 0
source 0 - assert 1788050539.999999994, sequence: 1256 - clear  0.000000000, sequence: 0
source 0 - assert 1788050540.999999996, sequence: 1257 - clear  0.000000000, sequence: 0
source 0 - assert 1788050541.999999979, sequence: 1258 - clear  0.000000000, sequence: 0
source 0 - assert 1788050542.999999980, sequence: 1259 - clear  0.000000000, sequence: 0
source 0 - assert 1788050544.000000001, sequence: 1260 - clear  0.000000000, sequence: 0
source 0 - assert 1788050545.000000003, sequence: 1261 - clear  0.000000000, sequence: 0
source 0 - assert 1788050545.999999986, sequence: 1262 - clear  0.000000000, sequence: 0
source 0 - assert 1788050547.000000007, sequence: 1263 - clear  0.000000000, sequence: 0
source 0 - assert 1788050547.999999990, sequence: 1264 - clear  0.000000000, sequence: 0
source 0 - assert 1788050549.000000010, sequence: 1265 - clear  0.000000000, sequence: 0
source 0 - assert 1788050549.999999994, sequence: 1266 - clear  0.000000000, sequence: 0
source 0 - assert 1788050550.999999995, sequence: 1267 - clear  0.000000000, sequence: 0
source 0 - assert 1788050551.999999978, sequence: 1268 - clear  0.000000000, sequence: 0
source 0 - assert 1788050553.000000001, sequence: 1269 - clear  0.000000000, sequence: 0
source 0 - assert 1788050553.999999988, sequence: 1270 - clear  0.000000000, sequence: 0
source 0 - assert 1788050554.999999992, sequence: 1271 - clear  0.000000000, sequence: 0
source 0 - assert 1788050555.999999993, sequence: 1272 - clear  0.000000000, sequence: 0
source 0 - assert 1788050556.999999977, sequence: 1273 - clear  0.000000000, sequence: 0
source 0 - assert 1788050557.999999980, sequence: 1274 - clear  0.000000000, sequence: 0
source 0 - assert 1788050558.999999982, sequence: 1275 - clear  0.000000000, sequence: 0
source 0 - assert 1788050559.999999985, sequence: 1276 - clear  0.000000000, sequence: 0
source 0 - assert 1788050560.999999970, sequence: 1277 - clear  0.000000000, sequence: 0
source 0 - assert 1788050561.999999974, sequence: 1278 - clear  0.000000000, sequence: 0
source 0 - assert 1788050562.999999978, sequence: 1279 - clear  0.000000000, sequence: 0
source 0 - assert 1788050563.999999981, sequence: 1280 - clear  0.000000000, sequence: 0
source 0 - assert 1788050564.999999989, sequence: 1281 - clear  0.000000000, sequence: 0
