trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788044387.000000094, sequence: 902 - clear  0.000000000, sequence: 0
source 0 - assert 1788044387.999999910, sequence: 903 - clear  0.000000000, sequence: 0
source 0 - assert 1788044389.000000023, sequence: 904 - clear  0.000000000, sequence: 0
source 0 - assert 1788044389.999999932, sequence: 905 - clear  0.000000000, sequence: 0
source 0 - assert 1788044391.000000156, sequence: 906 - clear  0.000000000, sequence: 0
source 0 - assert 1788044392.000000010, sequence: 907 - clear  0.000000000, sequence: 0
source 0 - assert 1788044393.000000048, sequence: 908 - clear  0.000000000, sequence: 0
source 0 - assert 1788044393.999999846, sequence: 909 - clear  0.000000000, sequence: 0
source 0 - assert 1788044395.000000125, sequence: 910 - clear  0.000000000, sequence: 0
source 0 - assert 1788044395.999999849, sequence: 911 - clear  0.000000000, sequence: 0
source 0 - assert 1788044397.000000166, sequence: 912 - clear  0.000000000, sequence: 0
source 0 - assert 1788044397.999999890, sequence: 913 - clear  0.000000000, sequence: 0
source 0 - assert 1788044399.000000170, sequence: 914 - clear  0.000000000, sequence: 0
source 0 - assert 1788044399.999999857, sequence: 915 - clear  0.000000000, sequence: 0
source 0 - assert 1788044401.000000026, sequence: 916 - clear  0.000000000, sequence: 0
source 0 - assert 1788044401.999999898, sequence: 917 - clear  0.000000000, sequence: 0
source 0 - assert 1788044403.000000066, sequence: 918 - clear  0.000000000, sequence: 0
source 0 - assert 1788044403.999999863, sequence: 919 - clear  0.000000000, sequence: 0
source 0 - assert 1788044405.000000087, sequence: 920 - clear  0.000000000, sequence: 0
source 0 - assert 1788044405.999999940, sequence: 921 - clear  0.000000000, sequence: 0
source 0 - assert 1788044407.000000201, sequence: 922 - clear  0.000000000, sequence: 0
source 0 - assert 1788044407.999999906, sequence: 923 - clear  0.000000000, sequence: 0
source 0 - assert 1788044409.000000000, sequence: 924 - clear  0.000000000, sequence: 0
source 0 - assert 1788044409.999999853, sequence: 925 - clear  0.000000000, sequence: 0
source 0 - assert 1788044411.000000188, sequence: 926 - clear  0.000000000, sequence: 0
source 0 - assert 1788044411.999999967, sequence: 927 - clear  0.000000000, sequence: 0
source 0 - assert 1788044413.000000005, sequence: 928 - clear  0.000000000, sequence: 0
source 0 - assert 1788044414.000000007, sequence: 929 - clear  0.000000000, sequence: 0
source 0 - assert 1788044415.000000323, sequence: 930 - clear  0.000000000, sequence: 0
source 0 - assert 1788044415.999999880, sequence: 931 - clear  0.000000000, sequence: 0
source 0 - assert 1788044417.000000012, sequence: 932 - clear  0.000000000, sequence: 0
source 0 - assert 1788044418.000000069, sequence: 933 - clear  0.000000000, sequence: 0
source 0 - assert 1788044419.000000107, sequence: 934 - clear  0.000000000, sequence: 0
source 0 - assert 1788044419.999999942, sequence: 935 - clear  0.000000000, sequence: 0
source 0 - assert 1788044421.000000036, sequence: 936 - clear  0.000000000, sequence: 0
source 0 - assert 1788044421.999999852, sequence: 937 - clear  0.000000000, sequence: 0
source 0 - assert 1788044423.000000057, sequence: 938 - clear  0.000000000, sequence: 0
source 0 - assert 1788044423.999999836, sequence: 939 - clear  0.000000000, sequence: 0
source 0 - assert 1788044425.000000023, sequence: 940 - clear  0.000000000, sequence: 0
source 0 - assert 1788044425.999999914, sequence: 941 - clear  0.000000000, sequence: 0
source 0 - assert 1788044427.000000138, sequence: 942 - clear  0.000000000, sequence: 0
source 0 - assert 1788044427.999999880, sequence: 943 - clear  0.000000000, sequence: 0
source 0 - assert 1788044429.000000067, sequence: 944 - clear  0.000000000, sequence: 0
source 0 - assert 1788044429.999999976, sequence: 945 - clear  0.000000000, sequence: 0
source 0 - assert 1788044431.000000145, sequence: 946 - clear  0.000000000, sequence: 0
source 0 - assert 1788044432.000000072, sequence: 947 - clear  0.000000000, sequence: 0
source 0 - assert 1788044433.000000037, sequence: 948 - clear  0.000000000, sequence: 0
source 0 - assert 1788044433.999999909, sequence: 949 - clear  0.000000000, sequence: 0
source 0 - assert 1788044435.000000225, sequence: 950 - clear  0.000000000, sequence: 0
source 0 - assert 1788044435.999999856, sequence: 951 - clear  0.000000000, sequence: 0
source 0 - assert 1788044437.000000061, sequence: 952 - clear  0.000000000, sequence: 0
source 0 - assert 1788044437.999999951, sequence: 953 - clear  0.000000000, sequence: 0
source 0 - assert 1788044439.000000212, sequence: 954 - clear  0.000000000, sequence: 0
source 0 - assert 1788044439.999999898, sequence: 955 - clear  0.000000000, sequence: 0
source 0 - assert 1788044441.000000029, sequence: 956 - clear  0.000000000, sequence: 0
source 0 - assert 1788044441.999999846, sequence: 957 - clear  0.000000000, sequence: 0
source 0 - assert 1788044443.000000143, sequence: 958 - clear  0.000000000, sequence: 0
source 0 - assert 1788044443.999999959, sequence: 959 - clear  0.000000000, sequence: 0
source 0 - assert 1788044445.000000035, sequence: 960 - clear  0.000000000, sequence: 0
source 0 - assert 1788044445.999999870, sequence: 961 - clear  0.000000000, sequence: 0
source 0 - assert 1788044447.000000075, sequence: 962 - clear  0.000000000, sequence: 0
source 0 - assert 1788044447.999999854, sequence: 963 - clear  0.000000000, sequence: 0
source 0 - assert 1788044449.000000059, sequence: 964 - clear  0.000000000, sequence: 0
source 0 - assert 1788044449.999999894, sequence: 965 - clear  0.000000000, sequence: 0
source 0 - assert 1788044451.000000136, sequence: 966 - clear  0.000000000, sequence: 0
source 0 - assert 1788044451.999999897, sequence: 967 - clear  0.000000000, sequence: 0
source 0 - assert 1788044453.000000065, sequence: 968 - clear  0.000000000, sequence: 0
source 0 - assert 1788044454.000000288, sequence: 969 - clear  0.000000000, sequence: 0
source 0 - assert 1788044455.000000067, sequence: 970 - clear  0.000000000, sequence: 0
source 0 - assert 1788044456.000000032, sequence: 971 - clear  0.000000000, sequence: 0
source 0 - assert 1788044457.000000107, sequence: 972 - clear  0.000000000, sequence: 0
source 0 - assert 1788044457.999999960, sequence: 973 - clear  0.000000000, sequence: 0
source 0 - assert 1788044459.000000091, sequence: 974 - clear  0.000000000, sequence: 0
source 0 - assert 1788044459.999999925, sequence: 975 - clear  0.000000000, sequence: 0
source 0 - assert 1788044461.000000334, sequence: 976 - clear  0.000000000, sequence: 0
source 0 - assert 1788044461.999999928, sequence: 977 - clear  0.000000000, sequence: 0
source 0 - assert 1788044463.000000114, sequence: 978 - clear  0.000000000, sequence: 0
source 0 - assert 1788044463.999999893, sequence: 979 - clear  0.000000000, sequence: 0
source 0 - assert 1788044465.000000134, sequence: 980 - clear  0.000000000, sequence: 0
source 0 - assert 1788044465.999999839, sequence: 981 - clear  0.000000000, sequence: 0
source 0 - assert 1788044467.000000044, sequence: 982 - clear  0.000000000, sequence: 0
source 0 - assert 1788044467.999999878, sequence: 983 - clear  0.000000000, sequence: 0
source 0 - assert 1788044469.000000065, sequence: 984 - clear  0.000000000, sequence: 0
source 0 - assert 1788044469.999999881, sequence: 985 - clear  0.000000000, sequence: 0
source 0 - assert 1788044471.000000086, sequence: 986 - clear  0.000000000, sequence: 0
source 0 - assert 1788044471.999999884, sequence: 987 - clear  0.000000000, sequence: 0
source 0 - assert 1788044473.000000089, sequence: 988 - clear  0.000000000, sequence: 0
source 0 - assert 1788044473.999999924, sequence: 989 - clear  0.000000000, sequence: 0
source 0 - assert 1788044475.000000222, sequence: 990 - clear  0.000000000, sequence: 0
source 0 - assert 1788044475.999999872, sequence: 991 - clear  0.000000000, sequence: 0
source 0 - assert 1788044477.000000040, sequence: 992 - clear  0.000000000, sequence: 0
source 0 - assert 1788044477.999999986, sequence: 993 - clear  0.000000000, sequence: 0
source 0 - assert 1788044479.000000487, sequence: 994 - clear  0.000000000, sequence: 0
source 0 - assert 1788044479.999999914, sequence: 995 - clear  0.000000000, sequence: 0
source 0 - assert 1788044481.000000082, sequence: 996 - clear  0.000000000, sequence: 0
source 0 - assert 1788044481.999999935, sequence: 997 - clear  0.000000000, sequence: 0
source 0 - assert 1788044483.000000103, sequence: 998 - clear  0.000000000, sequence: 0
source 0 - assert 1788044483.999999938, sequence: 999 - clear  0.000000000, sequence: 0
source 0 - assert 1788044485.000000069, sequence: 1000 - clear  0.000000000, sequence: 0
source 0 - assert 1788044486.000000015, sequence: 1001 - clear  0.000000000, sequence: 0
source 0 - assert 1788044487.000000090, sequence: 1002 - clear  0.000000000, sequence: 0
source 0 - assert 1788044487.999999907, sequence: 1003 - clear  0.000000000, sequence: 0
source 0 - assert 1788044489.000000075, sequence: 1004 - clear  0.000000000, sequence: 0
source 0 - assert 1788044489.999999891, sequence: 1005 - clear  0.000000000, sequence: 0
source 0 - assert 1788044491.000000151, sequence: 1006 - clear  0.000000000, sequence: 0
source 0 - assert 1788044491.999999893, sequence: 1007 - clear  0.000000000, sequence: 0
source 0 - assert 1788044493.000000450, sequence: 1008 - clear  0.000000000, sequence: 0
source 0 - assert 1788044493.999999896, sequence: 1009 - clear  0.000000000, sequence: 0
source 0 - assert 1788044495.000000157, sequence: 1010 - clear  0.000000000, sequence: 0
source 0 - assert 1788044495.999999880, sequence: 1011 - clear  0.000000000, sequence: 0
source 0 - assert 1788044497.000000141, sequence: 1012 - clear  0.000000000, sequence: 0
source 0 - assert 1788044497.999999920, sequence: 1013 - clear  0.000000000, sequence: 0
source 0 - assert 1788044499.000000088, sequence: 1014 - clear  0.000000000, sequence: 0
source 0 - assert 1788044499.999999867, sequence: 1015 - clear  0.000000000, sequence: 0
source 0 - assert 1788044501.000000091, sequence: 1016 - clear  0.000000000, sequence: 0
source 0 - assert 1788044501.999999944, sequence: 1017 - clear  0.000000000, sequence: 0
source 0 - assert 1788044503.000000167, sequence: 1018 - clear  0.000000000, sequence: 0
source 0 - assert 1788044503.999999891, sequence: 1019 - clear  0.000000000, sequence: 0
source 0 - assert 1788044505.000000040, sequence: 1020 - clear  0.000000000, sequence: 0
source 0 - assert 1788044505.999999930, sequence: 1021 - clear  0.000000000, sequence: 0
source 0 - assert 1788044507.000000135, sequence: 1022 - clear  0.000000000, sequence: 0
source 0 - assert 1788044507.999999877, sequence: 1023 - clear  0.000000000, sequence: 0
source 0 - assert 1788044509.000000063, sequence: 1024 - clear  0.000000000, sequence: 0
source 0 - assert 1788044509.999999916, sequence: 1025 - clear  0.000000000, sequence: 0
source 0 - assert 1788044511.000000103, sequence: 1026 - clear  0.000000000, sequence: 0
source 0 - assert 1788044511.999999900, sequence: 1027 - clear  0.000000000, sequence: 0
source 0 - assert 1788044513.000000272, sequence: 1028 - clear  0.000000000, sequence: 0
source 0 - assert 1788044513.999999884, sequence: 1029 - clear  0.000000000, sequence: 0
source 0 - assert 1788044515.000000126, sequence: 1030 - clear  0.000000000, sequence: 0
source 0 - assert 1788044515.999999961, sequence: 1031 - clear  0.000000000, sequence: 0
source 0 - assert 1788044517.000000036, sequence: 1032 - clear  0.000000000, sequence: 0
source 0 - assert 1788044517.999999889, sequence: 1033 - clear  0.000000000, sequence: 0
source 0 - assert 1788044519.000000113, sequence: 1034 - clear  0.000000000, sequence: 0
source 0 - assert 1788044519.999999910, sequence: 1035 - clear  0.000000000, sequence: 0
source 0 - assert 1788044521.000000041, sequence: 1036 - clear  0.000000000, sequence: 0
source 0 - assert 1788044521.999999950, sequence: 1037 - clear  0.000000000, sequence: 0
source 0 - assert 1788044523.000000173, sequence: 1038 - clear  0.000000000, sequence: 0
source 0 - assert 1788044523.999999897, sequence: 1039 - clear  0.000000000, sequence: 0
source 0 - assert 1788044525.000000065, sequence: 1040 - clear  0.000000000, sequence: 0
source 0 - assert 1788044525.999999881, sequence: 1041 - clear  0.000000000, sequence: 0
source 0 - assert 1788044527.000000086, sequence: 1042 - clear  0.000000000, sequence: 0
source 0 - assert 1788044527.999999958, sequence: 1043 - clear  0.000000000, sequence: 0
source 0 - assert 1788044529.000000052, sequence: 1044 - clear  0.000000000, sequence: 0
source 0 - assert 1788044529.999999887, sequence: 1045 - clear  0.000000000, sequence: 0
source 0 - assert 1788044531.000000166, sequence: 1046 - clear  0.000000000, sequence: 0
source 0 - assert 1788044531.999999927, sequence: 1047 - clear  0.000000000, sequence: 0
source 0 - assert 1788044533.000000058, sequence: 1048 - clear  0.000000000, sequence: 0
source 0 - assert 1788044533.999999893, sequence: 1049 - clear  0.000000000, sequence: 0
source 0 - assert 1788044535.000000135, sequence: 1050 - clear  0.000000000, sequence: 0
source 0 - assert 1788044535.999999988, sequence: 1051 - clear  0.000000000, sequence: 0
source 0 - assert 1788044537.000000064, sequence: 1052 - clear  0.000000000, sequence: 0
source 0 - assert 1788044537.999999936, sequence: 1053 - clear  0.000000000, sequence: 0
source 0 - assert 1788044539.000000418, sequence: 1054 - clear  0.000000000, sequence: 0
source 0 - assert 1788044539.999999975, sequence: 1055 - clear  0.000000000, sequence: 0
source 0 - assert 1788044541.000000125, sequence: 1056 - clear  0.000000000, sequence: 0
source 0 - assert 1788044541.999999941, sequence: 1057 - clear  0.000000000, sequence: 0
source 0 - assert 1788044543.000000127, sequence: 1058 - clear  0.000000000, sequence: 0
source 0 - assert 1788044543.999999888, sequence: 1059 - clear  0.000000000, sequence: 0
source 0 - assert 1788044545.000000037, sequence: 1060 - clear  0.000000000, sequence: 0
source 0 - assert 1788044545.999999890, sequence: 1061 - clear  0.000000000, sequence: 0
source 0 - assert 1788044547.000000021, sequence: 1062 - clear  0.000000000, sequence: 0
source 0 - assert 1788044547.999999874, sequence: 1063 - clear  0.000000000, sequence: 0
source 0 - assert 1788044549.000000060, sequence: 1064 - clear  0.000000000, sequence: 0
source 0 - assert 1788044549.999999858, sequence: 1065 - clear  0.000000000, sequence: 0
source 0 - assert 1788044551.000000082, sequence: 1066 - clear  0.000000000, sequence: 0
source 0 - assert 1788044552.000000046, sequence: 1067 - clear  0.000000000, sequence: 0
source 0 - assert 1788044553.000000121, sequence: 1068 - clear  0.000000000, sequence: 0
source 0 - assert 1788044553.999999882, sequence: 1069 - clear  0.000000000, sequence: 0
source 0 - assert 1788044555.000000124, sequence: 1070 - clear  0.000000000, sequence: 0
source 0 - assert 1788044555.999999903, sequence: 1071 - clear  0.000000000, sequence: 0
source 0 - assert 1788044557.000000126, sequence: 1072 - clear  0.000000000, sequence: 0
source 0 - assert 1788044557.999999868, sequence: 1073 - clear  0.000000000, sequence: 0
source 0 - assert 1788044559.000000129, sequence: 1074 - clear  0.000000000, sequence: 0
source 0 - assert 1788044559.999999871, sequence: 1075 - clear  0.000000000, sequence: 0
source 0 - assert 1788044561.000000020, sequence: 1076 - clear  0.000000000, sequence: 0
source 0 - assert 1788044561.999999910, sequence: 1077 - clear  0.000000000, sequence: 0
source 0 - assert 1788044563.000000096, sequence: 1078 - clear  0.000000000, sequence: 0
source 0 - assert 1788044563.999999893, sequence: 1079 - clear  0.000000000, sequence: 0
source 0 - assert 1788044565.000000061, sequence: 1080 - clear  0.000000000, sequence: 0
source 0 - assert 1788044565.999999877, sequence: 1081 - clear  0.000000000, sequence: 0
source 0 - assert 1788044567.000000082, sequence: 1082 - clear  0.000000000, sequence: 0
source 0 - assert 1788044567.999999972, sequence: 1083 - clear  0.000000000, sequence: 0
source 0 - assert 1788044569.000000066, sequence: 1084 - clear  0.000000000, sequence: 0
source 0 - assert 1788044569.999999957, sequence: 1085 - clear  0.000000000, sequence: 0
source 0 - assert 1788044571.000000032, sequence: 1086 - clear  0.000000000, sequence: 0
source 0 - assert 1788044571.999999978, sequence: 1087 - clear  0.000000000, sequence: 0
source 0 - assert 1788044573.000000071, sequence: 1088 - clear  0.000000000, sequence: 0
source 0 - assert 1788044573.999999980, sequence: 1089 - clear  0.000000000, sequence: 0
source 0 - assert 1788044575.000000147, sequence: 1090 - clear  0.000000000, sequence: 0
source 0 - assert 1788044575.999999907, sequence: 1091 - clear  0.000000000, sequence: 0
source 0 - assert 1788044577.000000094, sequence: 1092 - clear  0.000000000, sequence: 0
source 0 - assert 1788044577.999999891, sequence: 1093 - clear  0.000000000, sequence: 0
source 0 - assert 1788044579.000000096, sequence: 1094 - clear  0.000000000, sequence: 0
source 0 - assert 1788044579.999999874, sequence: 1095 - clear  0.000000000, sequence: 0
source 0 - assert 1788044581.000000024, sequence: 1096 - clear  0.000000000, sequence: 0
source 0 - assert 1788044581.999999858, sequence: 1097 - clear  0.000000000, sequence: 0
source 0 - assert 1788044583.000000156, sequence: 1098 - clear  0.000000000, sequence: 0
source 0 - assert 1788044583.999999879, sequence: 1099 - clear  0.000000000, sequence: 0
source 0 - assert 1788044585.000000306, sequence: 1100 - clear  0.000000000, sequence: 0
source 0 - assert 1788044585.999999845, sequence: 1101 - clear  0.000000000, sequence: 0
source 0 - assert 1788044587.000000013, sequence: 1102 - clear  0.000000000, sequence: 0
source 0 - assert 1788044587.999999848, sequence: 1103 - clear  0.000000000, sequence: 0
source 0 - assert 1788044589.000000016, sequence: 1104 - clear  0.000000000, sequence: 0
source 0 - assert 1788044589.999999907, sequence: 1105 - clear  0.000000000, sequence: 0
source 0 - assert 1788044591.000000076, sequence: 1106 - clear  0.000000000, sequence: 0
source 0 - assert 1788044591.999999893, sequence: 1107 - clear  0.000000000, sequence: 0
source 0 - assert 1788044593.000000043, sequence: 1108 - clear  0.000000000, sequence: 0
source 0 - assert 1788044593.999999879, sequence: 1109 - clear  0.000000000, sequence: 0
source 0 - assert 1788044595.000000029, sequence: 1110 - clear  0.000000000, sequence: 0
source 0 - assert 1788044595.999999901, sequence: 1111 - clear  0.000000000, sequence: 0
source 0 - assert 1788044597.000000200, sequence: 1112 - clear  0.000000000, sequence: 0
source 0 - assert 1788044597.999999887, sequence: 1113 - clear  0.000000000, sequence: 0
source 0 - assert 1788044599.000000353, sequence: 1114 - clear  0.000000000, sequence: 0
source 0 - assert 1788044599.999999873, sequence: 1115 - clear  0.000000000, sequence: 0
source 0 - assert 1788044601.000000042, sequence: 1116 - clear  0.000000000, sequence: 0
source 0 - assert 1788044601.999999896, sequence: 1117 - clear  0.000000000, sequence: 0
source 0 - assert 1788044603.000000156, sequence: 1118 - clear  0.000000000, sequence: 0
source 0 - assert 1788044603.999999973, sequence: 1119 - clear  0.000000000, sequence: 0
source 0 - assert 1788044605.000000086, sequence: 1120 - clear  0.000000000, sequence: 0
source 0 - assert 1788044605.999999902, sequence: 1121 - clear  0.000000000, sequence: 0
source 0 - assert 1788044607.000000181, sequence: 1122 - clear  0.000000000, sequence: 0
source 0 - assert 1788044607.999999924, sequence: 1123 - clear  0.000000000, sequence: 0
source 0 - assert 1788044609.000000055, sequence: 1124 - clear  0.000000000, sequence: 0
source 0 - assert 1788044609.999999889, sequence: 1125 - clear  0.000000000, sequence: 0
source 0 - assert 1788044611.000000095, sequence: 1126 - clear  0.000000000, sequence: 0
source 0 - assert 1788044611.999999855, sequence: 1127 - clear  0.000000000, sequence: 0
source 0 - assert 1788044613.000000079, sequence: 1128 - clear  0.000000000, sequence: 0
source 0 - assert 1788044613.999999932, sequence: 1129 - clear  0.000000000, sequence: 0
source 0 - assert 1788044615.000000137, sequence: 1130 - clear  0.000000000, sequence: 0
source 0 - assert 1788044616.000000009, sequence: 1131 - clear  0.000000000, sequence: 0
source 0 - assert 1788044617.000000029, sequence: 1132 - clear  0.000000000, sequence: 0
source 0 - assert 1788044617.999999882, sequence: 1133 - clear  0.000000000, sequence: 0
source 0 - assert 1788044619.000000087, sequence: 1134 - clear  0.000000000, sequence: 0
source 0 - assert 1788044619.999999847, sequence: 1135 - clear  0.000000000, sequence: 0
source 0 - assert 1788044621.000000052, sequence: 1136 - clear  0.000000000, sequence: 0
source 0 - assert 1788044621.999999886, sequence: 1137 - clear  0.000000000, sequence: 0
source 0 - assert 1788044623.000000110, sequence: 1138 - clear  0.000000000, sequence: 0
source 0 - assert 1788044623.999999908, sequence: 1139 - clear  0.000000000, sequence: 0
source 0 - assert 1788044625.000000075, sequence: 1140 - clear  0.000000000, sequence: 0
source 0 - assert 1788044625.999999892, sequence: 1141 - clear  0.000000000, sequence: 0
source 0 - assert 1788044627.000000097, sequence: 1142 - clear  0.000000000, sequence: 0
source 0 - assert 1788044627.999999876, sequence: 1143 - clear  0.000000000, sequence: 0
source 0 - assert 1788044629.000000025, sequence: 1144 - clear  0.000000000, sequence: 0
source 0 - assert 1788044629.999999860, sequence: 1145 - clear  0.000000000, sequence: 0
source 0 - assert 1788044631.000000287, sequence: 1146 - clear  0.000000000, sequence: 0
source 0 - assert 1788044631.999999919, sequence: 1147 - clear  0.000000000, sequence: 0
source 0 - assert 1788044633.000000068, sequence: 1148 - clear  0.000000000, sequence: 0
source 0 - assert 1788044633.999999848, sequence: 1149 - clear  0.000000000, sequence: 0
source 0 - assert 1788044635.000000016, sequence: 1150 - clear  0.000000000, sequence: 0
source 0 - assert 1788044635.999999832, sequence: 1151 - clear  0.000000000, sequence: 0
source 0 - assert 1788044637.000000019, sequence: 1152 - clear  0.000000000, sequence: 0
source 0 - assert 1788044637.999999910, sequence: 1153 - clear  0.000000000, sequence: 0
source 0 - assert 1788044639.000000024, sequence: 1154 - clear  0.000000000, sequence: 0
source 0 - assert 1788044639.999999896, sequence: 1155 - clear  0.000000000, sequence: 0
source 0 - assert 1788044641.000000102, sequence: 1156 - clear  0.000000000, sequence: 0
source 0 - assert 1788044641.999999882, sequence: 1157 - clear  0.000000000, sequence: 0
source 0 - assert 1788044643.000000125, sequence: 1158 - clear  0.000000000, sequence: 0
source 0 - assert 1788044643.999999943, sequence: 1159 - clear  0.000000000, sequence: 0
source 0 - assert 1788044645.000000111, sequence: 1160 - clear  0.000000000, sequence: 0
source 0 - assert 1788044645.999999946, sequence: 1161 - clear  0.000000000, sequence: 0
source 0 - assert 1788044647.000000151, sequence: 1162 - clear  0.000000000, sequence: 0
source 0 - assert 1788044647.999999894, sequence: 1163 - clear  0.000000000, sequence: 0
source 0 - assert 1788044649.000000043, sequence: 1164 - clear  0.000000000, sequence: 0
source 0 - assert 1788044649.999999859, sequence: 1165 - clear  0.000000000, sequence: 0
source 0 - assert 1788044651.000000102, sequence: 1166 - clear  0.000000000, sequence: 0
source 0 - assert 1788044652.000000010, sequence: 1167 - clear  0.000000000, sequence: 0
source 0 - assert 1788044653.000000086, sequence: 1168 - clear  0.000000000, sequence: 0
source 0 - assert 1788044653.999999921, sequence: 1169 - clear  0.000000000, sequence: 0
source 0 - assert 1788044655.000000181, sequence: 1170 - clear  0.000000000, sequence: 0
