trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788046188.000000141, sequence: 2703 - clear  0.000000000, sequence: 0
source 0 - assert 1788046189.000000179, sequence: 2704 - clear  0.000000000, sequence: 0
source 0 - assert 1788046189.999999903, sequence: 2705 - clear  0.000000000, sequence: 0
source 0 - assert 1788046190.999999997, sequence: 2706 - clear  0.000000000, sequence: 0
source 0 - assert 1788046192.000000016, sequence: 2707 - clear  0.000000000, sequence: 0
source 0 - assert 1788046193.000000351, sequence: 2708 - clear  0.000000000, sequence: 0
source 0 - assert 1788046194.000000019, sequence: 2709 - clear  0.000000000, sequence: 0
source 0 - assert 1788046195.000000112, sequence: 2710 - clear  0.000000000, sequence: 0
source 0 - assert 1788046196.000000280, sequence: 2711 - clear  0.000000000, sequence: 0
source 0 - assert 1788046196.999999911, sequence: 2712 - clear  0.000000000, sequence: 0
source 0 - assert 1788046198.000000023, sequence: 2713 - clear  0.000000000, sequence: 0
source 0 - assert 1788046198.999999745, sequence: 2714 - clear  0.000000000, sequence: 0
source 0 - assert 1788046200.000001986, sequence: 2715 - clear  0.000000000, sequence: 0
source 0 - assert 1788046200.999999931, sequence: 2716 - clear  0.000000000, sequence: 0
source 0 - assert 1788046202.000000062, sequence: 2717 - clear  0.000000000, sequence: 0
source 0 - assert 1788046203.000000211, sequence: 2718 - clear  0.000000000, sequence: 0
source 0 - assert 1788046204.000000009, sequence: 2719 - clear  0.000000000, sequence: 0
source 0 - assert 1788046204.999999899, sequence: 2720 - clear  0.000000000, sequence: 0
source 0 - assert 1788046206.000000048, sequence: 2721 - clear  0.000000000, sequence: 0
source 0 - assert 1788046207.000000308, sequence: 2722 - clear  0.000000000, sequence: 0
source 0 - assert 1788046207.999999995, sequence: 2723 - clear  0.000000000, sequence: 0
source 0 - assert 1788046208.999999810, sequence: 2724 - clear  0.000000000, sequence: 0
source 0 - assert 1788046210.000000219, sequence: 2725 - clear  0.000000000, sequence: 0
source 0 - assert 1788046210.999999924, sequence: 2726 - clear  0.000000000, sequence: 0
source 0 - assert 1788046211.999999795, sequence: 2727 - clear  0.000000000, sequence: 0
source 0 - assert 1788046212.999999944, sequence: 2728 - clear  0.000000000, sequence: 0
source 0 - assert 1788046214.000000279, sequence: 2729 - clear  0.000000000, sequence: 0
source 0 - assert 1788046214.999999928, sequence: 2730 - clear  0.000000000, sequence: 0
source 0 - assert 1788046216.000000004, sequence: 2731 - clear  0.000000000, sequence: 0
source 0 - assert 1788046216.999999931, sequence: 2732 - clear  0.000000000, sequence: 0
source 0 - assert 1788046218.000000044, sequence: 2733 - clear  0.000000000, sequence: 0
source 0 - assert 1788046219.000000046, sequence: 2734 - clear  0.000000000, sequence: 0
source 0 - assert 1788046220.000000066, sequence: 2735 - clear  0.000000000, sequence: 0
source 0 - assert 1788046221.000000272, sequence: 2736 - clear  0.000000000, sequence: 0
source 0 - assert 1788046222.000000032, sequence: 2737 - clear  0.000000000, sequence: 0
source 0 - assert 1788046223.000000071, sequence: 2738 - clear  0.000000000, sequence: 0
source 0 - assert 1788046224.000000072, sequence: 2739 - clear  0.000000000, sequence: 0
source 0 - assert 1788046224.999999944, sequence: 2740 - clear  0.000000000, sequence: 0
source 0 - assert 1788046226.000000149, sequence: 2741 - clear  0.000000000, sequence: 0
source 0 - assert 1788046227.000000039, sequence: 2742 - clear  0.000000000, sequence: 0
source 0 - assert 1788046228.000000244, sequence: 2743 - clear  0.000000000, sequence: 0
source 0 - assert 1788046228.999999894, sequence: 2744 - clear  0.000000000, sequence: 0
source 0 - assert 1788046230.000000153, sequence: 2745 - clear  0.000000000, sequence: 0
source 0 - assert 1788046230.999999913, sequence: 2746 - clear  0.000000000, sequence: 0
source 0 - assert 1788046231.999999932, sequence: 2747 - clear  0.000000000, sequence: 0
source 0 - assert 1788046232.999999913, sequence: 2748 - clear  0.000000000, sequence: 0
source 0 - assert 1788046234.000000007, sequence: 2749 - clear  0.000000000, sequence: 0
source 0 - assert 1788046235.000000231, sequence: 2750 - clear  0.000000000, sequence: 0
source 0 - assert 1788046235.999999917, sequence: 2751 - clear  0.000000000, sequence: 0
source 0 - assert 1788046237.000000085, sequence: 2752 - clear  0.000000000, sequence: 0
source 0 - assert 1788046237.999999901, sequence: 2753 - clear  0.000000000, sequence: 0
source 0 - assert 1788046239.000000254, sequence: 2754 - clear  0.000000000, sequence: 0
source 0 - assert 1788046239.999999903, sequence: 2755 - clear  0.000000000, sequence: 0
source 0 - assert 1788046241.000000330, sequence: 2756 - clear  0.000000000, sequence: 0
source 0 - assert 1788046242.000000331, sequence: 2757 - clear  0.000000000, sequence: 0
source 0 - assert 1788046243.000000036, sequence: 2758 - clear  0.000000000, sequence: 0
source 0 - assert 1788046244.000000055, sequence: 2759 - clear  0.000000000, sequence: 0
source 0 - assert 1788046245.000000019, sequence: 2760 - clear  0.000000000, sequence: 0
source 0 - assert 1788046245.999999798, sequence: 2761 - clear  0.000000000, sequence: 0
source 0 - assert 1788046246.999999910, sequence: 2762 - clear  0.000000000, sequence: 0
source 0 - assert 1788046247.999999799, sequence: 2763 - clear  0.000000000, sequence: 0
source 0 - assert 1788046249.000000207, sequence: 2764 - clear  0.000000000, sequence: 0
source 0 - assert 1788046249.999999968, sequence: 2765 - clear  0.000000000, sequence: 0
source 0 - assert 1788046250.999999895, sequence: 2766 - clear  0.000000000, sequence: 0
source 0 - assert 1788046251.999999897, sequence: 2767 - clear  0.000000000, sequence: 0
source 0 - assert 1788046253.000000194, sequence: 2768 - clear  0.000000000, sequence: 0
source 0 - assert 1788046253.999999807, sequence: 2769 - clear  0.000000000, sequence: 0
source 0 - assert 1788046254.999999864, sequence: 2770 - clear  0.000000000, sequence: 0
source 0 - assert 1788046255.999999977, sequence: 2771 - clear  0.000000000, sequence: 0
source 0 - assert 1788046256.999999923, sequence: 2772 - clear  0.000000000, sequence: 0
source 0 - assert 1788046257.999999759, sequence: 2773 - clear  0.000000000, sequence: 0
source 0 - assert 1788046258.999999911, sequence: 2774 - clear  0.000000000, sequence: 0
source 0 - assert 1788046260.000000118, sequence: 2775 - clear  0.000000000, sequence: 0
source 0 - assert 1788046261.000000250, sequence: 2776 - clear  0.000000000, sequence: 0
source 0 - assert 1788046262.000000086, sequence: 2777 - clear  0.000000000, sequence: 0
source 0 - assert 1788046263.000000015, sequence: 2778 - clear  0.000000000, sequence: 0
source 0 - assert 1788046263.999999962, sequence: 2779 - clear  0.000000000, sequence: 0
source 0 - assert 1788046264.999999964, sequence: 2780 - clear  0.000000000, sequence: 0
source 0 - assert 1788046265.999999947, sequence: 2781 - clear  0.000000000, sequence: 0
source 0 - assert 1788046267.000000338, sequence: 2782 - clear  0.000000000, sequence: 0
source 0 - assert 1788046267.999999987, sequence: 2783 - clear  0.000000000, sequence: 0
source 0 - assert 1788046268.999999970, sequence: 2784 - clear  0.000000000, sequence: 0
source 0 - assert 1788046269.999999935, sequence: 2785 - clear  0.000000000, sequence: 0
source 0 - assert 1788046271.000000010, sequence: 2786 - clear  0.000000000, sequence: 0
source 0 - assert 1788046271.999999956, sequence: 2787 - clear  0.000000000, sequence: 0
source 0 - assert 1788046272.999999883, sequence: 2788 - clear  0.000000000, sequence: 0
source 0 - assert 1788046274.000000422, sequence: 2789 - clear  0.000000000, sequence: 0
source 0 - assert 1788046275.000000034, sequence: 2790 - clear  0.000000000, sequence: 0
source 0 - assert 1788046275.999999962, sequence: 2791 - clear  0.000000000, sequence: 0
source 0 - assert 1788046277.000000000, sequence: 2792 - clear  0.000000000, sequence: 0
source 0 - assert 1788046277.999999946, sequence: 2793 - clear  0.000000000, sequence: 0
source 0 - assert 1788046279.000000040, sequence: 2794 - clear  0.000000000, sequence: 0
source 0 - assert 1788046280.000000097, sequence: 2795 - clear  0.000000000, sequence: 0
source 0 - assert 1788046281.000000284, sequence: 2796 - clear  0.000000000, sequence: 0
source 0 - assert 1788046282.000000063, sequence: 2797 - clear  0.000000000, sequence: 0
source 0 - assert 1788046282.999999990, sequence: 2798 - clear  0.000000000, sequence: 0
source 0 - assert 1788046283.999999880, sequence: 2799 - clear  0.000000000, sequence: 0
source 0 - assert 1788046285.000001011, sequence: 2800 - clear  0.000000000, sequence: 0
source 0 - assert 1788046285.999999845, sequence: 2801 - clear  0.000000000, sequence: 0
source 0 - assert 1788046286.999999920, sequence: 2802 - clear  0.000000000, sequence: 0
source 0 - assert 1788046288.000000255, sequence: 2803 - clear  0.000000000, sequence: 0
source 0 - assert 1788046288.999999922, sequence: 2804 - clear  0.000000000, sequence: 0
source 0 - assert 1788046289.999999998, sequence: 2805 - clear  0.000000000, sequence: 0
source 0 - assert 1788046290.999999925, sequence: 2806 - clear  0.000000000, sequence: 0
source 0 - assert 1788046292.000000427, sequence: 2807 - clear  0.000000000, sequence: 0
source 0 - assert 1788046293.000000002, sequence: 2808 - clear  0.000000000, sequence: 0
source 0 - assert 1788046294.000000022, sequence: 2809 - clear  0.000000000, sequence: 0
source 0 - assert 1788046295.000000172, sequence: 2810 - clear  0.000000000, sequence: 0
source 0 - assert 1788046295.999999803, sequence: 2811 - clear  0.000000000, sequence: 0
source 0 - assert 1788046296.999999989, sequence: 2812 - clear  0.000000000, sequence: 0
source 0 - assert 1788046298.000000028, sequence: 2813 - clear  0.000000000, sequence: 0
source 0 - assert 1788046298.999999770, sequence: 2814 - clear  0.000000000, sequence: 0
source 0 - assert 1788046299.999999845, sequence: 2815 - clear  0.000000000, sequence: 0
source 0 - assert 1788046300.999999791, sequence: 2816 - clear  0.000000000, sequence: 0
source 0 - assert 1788046301.999999868, sequence: 2817 - clear  0.000000000, sequence: 0
source 0 - assert 1788046302.999999797, sequence: 2818 - clear  0.000000000, sequence: 0
source 0 - assert 1788046303.999999949, sequence: 2819 - clear  0.000000000, sequence: 0
source 0 - assert 1788046304.999999841, sequence: 2820 - clear  0.000000000, sequence: 0
source 0 - assert 1788046305.999999974, sequence: 2821 - clear  0.000000000, sequence: 0
source 0 - assert 1788046306.999999885, sequence: 2822 - clear  0.000000000, sequence: 0
source 0 - assert 1788046307.999999963, sequence: 2823 - clear  0.000000000, sequence: 0
source 0 - assert 1788046309.000000097, sequence: 2824 - clear  0.000000000, sequence: 0
source 0 - assert 1788046310.000000118, sequence: 2825 - clear  0.000000000, sequence: 0
source 0 - assert 1788046310.999999953, sequence: 2826 - clear  0.000000000, sequence: 0
source 0 - assert 1788046312.000000104, sequence: 2827 - clear  0.000000000, sequence: 0
source 0 - assert 1788046313.000000365, sequence: 2828 - clear  0.000000000, sequence: 0
source 0 - assert 1788046313.999999941, sequence: 2829 - clear  0.000000000, sequence: 0
source 0 - assert 1788046315.000000091, sequence: 2830 - clear  0.000000000, sequence: 0
source 0 - assert 1788046315.999999981, sequence: 2831 - clear  0.000000000, sequence: 0
source 0 - assert 1788046317.000001427, sequence: 2832 - clear  0.000000000, sequence: 0
source 0 - assert 1788046318.000000002, sequence: 2833 - clear  0.000000000, sequence: 0
source 0 - assert 1788046319.000000004, sequence: 2834 - clear  0.000000000, sequence: 0
source 0 - assert 1788046320.000000301, sequence: 2835 - clear  0.000000000, sequence: 0
source 0 - assert 1788046320.999999876, sequence: 2836 - clear  0.000000000, sequence: 0
source 0 - assert 1788046322.000000359, sequence: 2837 - clear  0.000000000, sequence: 0
source 0 - assert 1788046323.000000083, sequence: 2838 - clear  0.000000000, sequence: 0
source 0 - assert 1788046323.999999918, sequence: 2839 - clear  0.000000000, sequence: 0
source 0 - assert 1788046325.000000030, sequence: 2840 - clear  0.000000000, sequence: 0
source 0 - assert 1788046325.999999957, sequence: 2841 - clear  0.000000000, sequence: 0
source 0 - assert 1788046327.000000292, sequence: 2842 - clear  0.000000000, sequence: 0
source 0 - assert 1788046327.999999979, sequence: 2843 - clear  0.000000000, sequence: 0
source 0 - assert 1788046328.999999925, sequence: 2844 - clear  0.000000000, sequence: 0
source 0 - assert 1788046329.999999926, sequence: 2845 - clear  0.000000000, sequence: 0
source 0 - assert 1788046331.000000001, sequence: 2846 - clear  0.000000000, sequence: 0
source 0 - assert 1788046331.999999984, sequence: 2847 - clear  0.000000000, sequence: 0
source 0 - assert 1788046333.000000060, sequence: 2848 - clear  0.000000000, sequence: 0
source 0 - assert 1788046334.000000246, sequence: 2849 - clear  0.000000000, sequence: 0
source 0 - assert 1788046335.000000118, sequence: 2850 - clear  0.000000000, sequence: 0
source 0 - assert 1788046335.999999934, sequence: 2851 - clear  0.000000000, sequence: 0
source 0 - assert 1788046336.999999880, sequence: 2852 - clear  0.000000000, sequence: 0
source 0 - assert 1788046338.000000382, sequence: 2853 - clear  0.000000000, sequence: 0
source 0 - assert 1788046339.000000050, sequence: 2854 - clear  0.000000000, sequence: 0
source 0 - assert 1788046340.000000033, sequence: 2855 - clear  0.000000000, sequence: 0
source 0 - assert 1788046340.999999997, sequence: 2856 - clear  0.000000000, sequence: 0
source 0 - assert 1788046341.999999906, sequence: 2857 - clear  0.000000000, sequence: 0
source 0 - assert 1788046342.999999907, sequence: 2858 - clear  0.000000000, sequence: 0
source 0 - assert 1788046343.999999872, sequence: 2859 - clear  0.000000000, sequence: 0
source 0 - assert 1788046345.000000114, sequence: 2860 - clear  0.000000000, sequence: 0
source 0 - assert 1788046345.999999875, sequence: 2861 - clear  0.000000000, sequence: 0
source 0 - assert 1788046346.999999988, sequence: 2862 - clear  0.000000000, sequence: 0
source 0 - assert 1788046347.999999991, sequence: 2863 - clear  0.000000000, sequence: 0
source 0 - assert 1788046349.000002326, sequence: 2864 - clear  0.000000000, sequence: 0
source 0 - assert 1788046350.000000069, sequence: 2865 - clear  0.000000000, sequence: 0
source 0 - assert 1788046350.999999997, sequence: 2866 - clear  0.000000000, sequence: 0
source 0 - assert 1788046352.000000406, sequence: 2867 - clear  0.000000000, sequence: 0
source 0 - assert 1788046353.000000019, sequence: 2868 - clear  0.000000000, sequence: 0
source 0 - assert 1788046354.000000020, sequence: 2869 - clear  0.000000000, sequence: 0
source 0 - assert 1788046354.999999948, sequence: 2870 - clear  0.000000000, sequence: 0
source 0 - assert 1788046356.000000061, sequence: 2871 - clear  0.000000000, sequence: 0
source 0 - assert 1788046356.999999933, sequence: 2872 - clear  0.000000000, sequence: 0
source 0 - assert 1788046358.000000045, sequence: 2873 - clear  0.000000000, sequence: 0
source 0 - assert 1788046359.000000250, sequence: 2874 - clear  0.000000000, sequence: 0
source 0 - assert 1788046360.000000122, sequence: 2875 - clear  0.000000000, sequence: 0
source 0 - assert 1788046360.999999957, sequence: 2876 - clear  0.000000000, sequence: 0
source 0 - assert 1788046361.999999940, sequence: 2877 - clear  0.000000000, sequence: 0
source 0 - assert 1788046363.000000052, sequence: 2878 - clear  0.000000000, sequence: 0
source 0 - assert 1788046364.000000072, sequence: 2879 - clear  0.000000000, sequence: 0
source 0 - assert 1788046365.000000092, sequence: 2880 - clear  0.000000000, sequence: 0
source 0 - assert 1788046366.000000371, sequence: 2881 - clear  0.000000000, sequence: 0
source 0 - assert 1788046367.000000187, sequence: 2882 - clear  0.000000000, sequence: 0
source 0 - assert 1788046367.999999966, sequence: 2883 - clear  0.000000000, sequence: 0
source 0 - assert 1788046369.000000041, sequence: 2884 - clear  0.000000000, sequence: 0
source 0 - assert 1788046370.000000504, sequence: 2885 - clear  0.000000000, sequence: 0
source 0 - assert 1788046371.000000078, sequence: 2886 - clear  0.000000000, sequence: 0
source 0 - assert 1788046371.999999967, sequence: 2887 - clear  0.000000000, sequence: 0
source 0 - assert 1788046372.999999912, sequence: 2888 - clear  0.000000000, sequence: 0
source 0 - assert 1788046373.999999949, sequence: 2889 - clear  0.000000000, sequence: 0
source 0 - assert 1788046375.000000099, sequence: 2890 - clear  0.000000000, sequence: 0
source 0 - assert 1788046375.999999915, sequence: 2891 - clear  0.000000000, sequence: 0
source 0 - assert 1788046377.000000342, sequence: 2892 - clear  0.000000000, sequence: 0
source 0 - assert 1788046377.999999936, sequence: 2893 - clear  0.000000000, sequence: 0
source 0 - assert 1788046378.999999918, sequence: 2894 - clear  0.000000000, sequence: 0
source 0 - assert 1788046380.000000068, sequence: 2895 - clear  0.000000000, sequence: 0
source 0 - assert 1788046381.000001254, sequence: 2896 - clear  0.000000000, sequence: 0
source 0 - assert 1788046381.999999977, sequence: 2897 - clear  0.000000000, sequence: 0
source 0 - assert 1788046383.000000089, sequence: 2898 - clear  0.000000000, sequence: 0
source 0 - assert 1788046384.000000238, sequence: 2899 - clear  0.000000000, sequence: 0
source 0 - assert 1788046384.999999887, sequence: 2900 - clear  0.000000000, sequence: 0
source 0 - assert 1788046385.999999906, sequence: 2901 - clear  0.000000000, sequence: 0
source 0 - assert 1788046387.000000092, sequence: 2902 - clear  0.000000000, sequence: 0
source 0 - assert 1788046387.999999815, sequence: 2903 - clear  0.000000000, sequence: 0
source 0 - assert 1788046388.999999983, sequence: 2904 - clear  0.000000000, sequence: 0
source 0 - assert 1788046389.999999947, sequence: 2905 - clear  0.000000000, sequence: 0
source 0 - assert 1788046391.000000356, sequence: 2906 - clear  0.000000000, sequence: 0
source 0 - assert 1788046392.000000080, sequence: 2907 - clear  0.000000000, sequence: 0
source 0 - assert 1788046393.000000026, sequence: 2908 - clear  0.000000000, sequence: 0
source 0 - assert 1788046393.999999879, sequence: 2909 - clear  0.000000000, sequence: 0
source 0 - assert 1788046395.000000158, sequence: 2910 - clear  0.000000000, sequence: 0
source 0 - assert 1788046395.999999974, sequence: 2911 - clear  0.000000000, sequence: 0
source 0 - assert 1788046396.999999920, sequence: 2912 - clear  0.000000000, sequence: 0
source 0 - assert 1788046398.000000385, sequence: 2913 - clear  0.000000000, sequence: 0
source 0 - assert 1788046398.999999942, sequence: 2914 - clear  0.000000000, sequence: 0
source 0 - assert 1788046399.999999906, sequence: 2915 - clear  0.000000000, sequence: 0
source 0 - assert 1788046401.000000093, sequence: 2916 - clear  0.000000000, sequence: 0
source 0 - assert 1788046401.999999798, sequence: 2917 - clear  0.000000000, sequence: 0
source 0 - assert 1788046403.000000003, sequence: 2918 - clear  0.000000000, sequence: 0
source 0 - assert 1788046404.000000023, sequence: 2919 - clear  0.000000000, sequence: 0
source 0 - assert 1788046405.000000265, sequence: 2920 - clear  0.000000000, sequence: 0
source 0 - assert 1788046405.999999952, sequence: 2921 - clear  0.000000000, sequence: 0
source 0 - assert 1788046407.000000120, sequence: 2922 - clear  0.000000000, sequence: 0
source 0 - assert 1788046408.000000103, sequence: 2923 - clear  0.000000000, sequence: 0
source 0 - assert 1788046408.999999974, sequence: 2924 - clear  0.000000000, sequence: 0
source 0 - assert 1788046410.000000179, sequence: 2925 - clear  0.000000000, sequence: 0
source 0 - assert 1788046411.000000088, sequence: 2926 - clear  0.000000000, sequence: 0
source 0 - assert 1788046412.000000312, sequence: 2927 - clear  0.000000000, sequence: 0
source 0 - assert 1788046413.000000369, sequence: 2928 - clear  0.000000000, sequence: 0
source 0 - assert 1788046413.999999793, sequence: 2929 - clear  0.000000000, sequence: 0
source 0 - assert 1788046414.999999958, sequence: 2930 - clear  0.000000000, sequence: 0
source 0 - assert 1788046416.000000308, sequence: 2931 - clear  0.000000000, sequence: 0
source 0 - assert 1788046416.999999806, sequence: 2932 - clear  0.000000000, sequence: 0
source 0 - assert 1788046417.999999880, sequence: 2933 - clear  0.000000000, sequence: 0
source 0 - assert 1788046419.000000141, sequence: 2934 - clear  0.000000000, sequence: 0
source 0 - assert 1788046419.999999902, sequence: 2935 - clear  0.000000000, sequence: 0
source 0 - assert 1788046420.999999977, sequence: 2936 - clear  0.000000000, sequence: 0
source 0 - assert 1788046421.999999997, sequence: 2937 - clear  0.000000000, sequence: 0
source 0 - assert 1788046422.999999888, sequence: 2938 - clear  0.000000000, sequence: 0
source 0 - assert 1788046423.999999945, sequence: 2939 - clear  0.000000000, sequence: 0
source 0 - assert 1788046424.999999928, sequence: 2940 - clear  0.000000000, sequence: 0
source 0 - assert 1788046425.999999948, sequence: 2941 - clear  0.000000000, sequence: 0
source 0 - assert 1788046426.999999858, sequence: 2942 - clear  0.000000000, sequence: 0
source 0 - assert 1788046428.000000027, sequence: 2943 - clear  0.000000000, sequence: 0
source 0 - assert 1788046428.999999936, sequence: 2944 - clear  0.000000000, sequence: 0
source 0 - assert 1788046430.000000105, sequence: 2945 - clear  0.000000000, sequence: 0
source 0 - assert 1788046430.999999793, sequence: 2946 - clear  0.000000000, sequence: 0
source 0 - assert 1788046431.999999907, sequence: 2947 - clear  0.000000000, sequence: 0
source 0 - assert 1788046432.999999891, sequence: 2948 - clear  0.000000000, sequence: 0
source 0 - assert 1788046433.999999968, sequence: 2949 - clear  0.000000000, sequence: 0
source 0 - assert 1788046434.999999916, sequence: 2950 - clear  0.000000000, sequence: 0
source 0 - assert 1788046435.999999882, sequence: 2951 - clear  0.000000000, sequence: 0
source 0 - assert 1788046437.000000441, sequence: 2952 - clear  0.000000000, sequence: 0
source 0 - assert 1788046437.999999944, sequence: 2953 - clear  0.000000000, sequence: 0
source 0 - assert 1788046439.000000057, sequence: 2954 - clear  0.000000000, sequence: 0
source 0 - assert 1788046440.000000096, sequence: 2955 - clear  0.000000000, sequence: 0
source 0 - assert 1788046441.000000099, sequence: 2956 - clear  0.000000000, sequence: 0
source 0 - assert 1788046442.000000026, sequence: 2957 - clear  0.000000000, sequence: 0
source 0 - assert 1788046443.000000009, sequence: 2958 - clear  0.000000000, sequence: 0
source 0 - assert 1788046444.000000307, sequence: 2959 - clear  0.000000000, sequence: 0
source 0 - assert 1788046445.000000086, sequence: 2960 - clear  0.000000000, sequence: 0
source 0 - assert 1788046446.000000143, sequence: 2961 - clear  0.000000000, sequence: 0
source 0 - assert 1788046446.999999941, sequence: 2962 - clear  0.000000000, sequence: 0
source 0 - assert 1788046447.999999886, sequence: 2963 - clear  0.000000000, sequence: 0
source 0 - assert 1788046449.000000036, sequence: 2964 - clear  0.000000000, sequence: 0
source 0 - assert 1788046450.000000037, sequence: 2965 - clear  0.000000000, sequence: 0
source 0 - assert 1788046451.000000298, sequence: 2966 - clear  0.000000000, sequence: 0
source 0 - assert 1788046451.999999966, sequence: 2967 - clear  0.000000000, sequence: 0
source 0 - assert 1788046452.999999948, sequence: 2968 - clear  0.000000000, sequence: 0
source 0 - assert 1788046454.000000061, sequence: 2969 - clear  0.000000000, sequence: 0
source 0 - assert 1788046455.000000543, sequence: 2970 - clear  0.000000000, sequence: 0
source 0 - assert 1788046455.999999952, sequence: 2971 - clear  0.000000000, sequence: 0
source 0 - assert 1788046457.000000009, sequence: 2972 - clear  0.000000000, sequence: 0
source 0 - assert 1788046458.000000251, sequence: 2973 - clear  0.000000000, sequence: 0
source 0 - assert 1788046459.000000104, sequence: 2974 - clear  0.000000000, sequence: 0
source 0 - assert 1788046460.000000012, sequence: 2975 - clear  0.000000000, sequence: 0
source 0 - assert 1788046461.000000106, sequence: 2976 - clear  0.000000000, sequence: 0
source 0 - assert 1788046461.999999903, sequence: 2977 - clear  0.000000000, sequence: 0
source 0 - assert 1788046463.000000162, sequence: 2978 - clear  0.000000000, sequence: 0
source 0 - assert 1788046464.000000106, sequence: 2979 - clear  0.000000000, sequence: 0
source 0 - assert 1788046465.000000181, sequence: 2980 - clear  0.000000000, sequence: 0
source 0 - assert 1788046465.999999939, sequence: 2981 - clear  0.000000000, sequence: 0
source 0 - assert 1788046467.000000031, sequence: 2982 - clear  0.000000000, sequence: 0
source 0 - assert 1788046467.999999956, sequence: 2983 - clear  0.000000000, sequence: 0
source 0 - assert 1788046469.000000177, sequence: 2984 - clear  0.000000000, sequence: 0
source 0 - assert 1788046469.999999826, sequence: 2985 - clear  0.000000000, sequence: 0
source 0 - assert 1788046470.999999975, sequence: 2986 - clear  0.000000000, sequence: 0
